"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Ads";"Sponsored products (PPC)";"Sponsored Display";"Sponsored brands (HSA)";"Sponsored Brands Video";"Google ads";"Facebook ads";"% Refunds";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Net profit";"Estimated payout";"Expenses";"Margin";"ROI";"BSR";"Real ACOS";"Sessions";"Unit Session Percentage"
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Daughter, Son, Kids - Husband Gift - Birthday Present Ideas For Father, New Papa, Bonus Father From Daughter, Son - 20 Oz Tumbler COG: 3,56 / Price: 19,98";"B0CG8N67SJ";"FQ-Q5JW-E8TK";"12";"";"239,76";"-12";"-152,45";"-152,45";"";"";"";"";"";"";"100";"3,56";"-92,28";"-42,72";"";"-56,13";"-56,13";"-16,97";"";"-23,41";"-131,39";"4 597";"63,58";"158";"7,59"
"NewEleven Gifts For Aunt - Aunt Gifts From Niece, Nephew - Birthday Gift For Auntie, New Aunts, Auntie, To Be Aunts - 16 Oz Coffee Glass COG: 2,58 / Price: 15,98";"B0CQJZP6TK";"FJ-K5JP-AWYT";"12";"";"191,76";"-1,6";"-40,33";"-40,33";"";"";"";"";"";"";"-";"";"-86,02";"-30,96";"";"32,85";"32,85";"63,81";"";"17,13";"106,10";"24 841";"21,03";"64";"18,75"
"NewEleven 50th Birthday Gifts For Women - 1975 50th Birthday Decorations For Women - Gifts For Her Turning 50 Year Old - 20 Oz Tumbler COG: 3,31 / Price: 21,98";"B0DH7X6R1J";"YJ-F5N3-DGJ5";"11";"";"241,78";"";"-85,84";"-85,84";"";"";"";"";"";"";"-";"";"-85,58";"-36,41";"";"33,95";"33,95";"70,36";"";"14,04";"93,24";"2 331";"35,50";"60";"18,33"
"NewEleven 60th Birthday Gifts For Men Women - 1965 60th Birthday Decorations For Him Her - Turning 60 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,31 / Price: 19,98";"B0DH87FYNN";"UM-NFPU-HUFM";"11";"";"219,78";"";"-40,95";"-40,95";"";"";"";"";"";"";"100";"3,31";"-81,95";"-36,41";"";"63,78";"63,78";"96,88";"";"29,02";"175,17";"2 331";"18,63";"40";"27,50"
"NewEleven Dog Mom Gifts For Women - Dog Mom Card, Cute Gifts For Dog Lovers, Dogs Owners - Birthday Gift, Dogs Moms Gift From Friend, Husband, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC5XQTBQ";"1A-JRBV-8HH8";"11";"";"65,89";"";"-48,51";"-48,51";"";"";"";"";"";"";"-";"";"-36,08";"-4,29";"";"-22,99";"-22,99";"-18,7";"";"-34,89";"-535,90";"18 892";"73,62";"26";"42,31"
"NewEleven Retirement Gifts - Retirement Card For Women, Men, Boss - Coworker Leaving Gifts For Women, Happy Farewell Card, Meaningful Gift From Colleague - Greeting Card COG: 0,39 / Price: 7,99";"B0FC69GZW9";"W6-C0RK-V9ZB";"11";"";"65,89";"-0,3";"-93,66";"-93,66";"";"";"";"";"";"";"-";"";"-36,03";"-4,29";"";"-68,39";"-68,39";"-64,1";"";"-103,79";"-1 594,17";"10 009";"142,15";"83";"13,25"
"NewEleven Funny Retirement Gifts For Men, Women - Going Away Gift, Coworker Leaving Gifts For Women, Farewell Gift For Coworkers, Boss, Colleague - Greeting Card COG: 0,39 / Price: 7,99";"B0FC69XTZ9";"B4-IRKZ-AKKE";"11";"";"76,89";"";"-126,3";"-126,3";"";"";"";"";"";"";"-";"";"-37,95";"-4,29";"";"-91,65";"-91,65";"-87,36";"";"-119,20";"-2 136,36";"10 009";"164,26";"111";"9,91"
"NewEleven Gifts For Mom, Birthday Gifts For Mom From Daughters, Son - New Mom Gift, Mother In Law - Bible Jar For Mom - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 1,99 / Price: 16,98";"B0DVSKXLS5";"UI-VXIT-1YW7";"10";"";"169,8";"-1,7";"-41,58";"-41,58";"";"";"";"";"";"";"100";"1,99";"-69,3";"-19,9";"";"39,31";"39,31";"57,22";"";"23,15";"197,54";"14 798";"24,49";"81";"12,35"
"NewEleven Thank You Cards - Teacher Appreciation Gifts, Thanks You Present For Friend, Teacher, Boss - Thank You Gifts For Women, Men From Bestie, Family, Colleague - Greeting Card COG: 0,39 / Price: 4,99";"B0FC6CNPQK";"4R-QNTR-6X4P";"10";"";"49,9";"-2";"-70,91";"-70,91";"";"";"";"";"";"";"-";"";"-30,8";"-3,9";"";"-57,71";"-57,71";"-53,81";"";"-115,65";"-1 479,74";"10 009";"142,10";"64";"15,63"
"NewEleven Gift For Boss - Thank You Boss Gifts For Women, Men, Leader - Meaningful Present, Appreciation Gifts For Boss From Coworker, Staff - Greeting Card COG: 0,39 / Price: 5,99";"B0FC65ZB93";"S6-VP1K-5XOQ";"9";"";"44,91";"-0,7";"-86,05";"-86,05";"";"";"";"";"";"";"-";"";"-27,96";"-3,51";"";"-73,31";"-73,31";"-69,8";"";"-163,24";"-2 088,60";"10 009";"191,61";"74";"12,16"
"NewEleven 60th Birthday Gifts For Women - 1965 Birthday Decorations For Women - Happy 60th Celebration Gifts - Gift for turning 60 For Mom, Wife, Aunt - 12 Oz Wine Tumbler COG: 3,31 / Price: 19,98";"B08R8PXYL6";"ZG-6MPB-F5JV";"8";"";"159,84";"-1";"-49,22";"-49,22";"";"";"";"";"";"";"-";"";"-59,44";"-26,48";"";"23,70";"23,70";"50,18";"";"14,83";"89,50";"7 939";"30,79";"36";"22,22"
"NewEleven Retirement Gifts For Woman 2025 - Funny Retirement Gifts For Coworker Leaving - Farewell, Leaving, Goodbye Gift For Coworkers, Friends - 12 Oz Tumbler COG: 4,14 / Price: 22,98";"B08ZRWW1W4";"A6-H1II-ZKFG";"8";"";"183,84";"";"-78,38";"-78,38";"";"";"";"";"";"";"-";"";"-63,6";"-33,12";"";"8,74";"8,74";"41,86";"";"4,75";"26,39";"13 231";"42,63";"74";"10,81"
"NEWELEVEN Valentines Gifts For Men - Aprons For Men With Pockets - Funny Gifts For Him - BBQ Kitchen Chef Apron COG: 3,54 / Price: 15,98";"B08ZYGT8SH";"QV-HPXT-L8DT";"8";"";"127,84";"";"-48,71";"-48,71";"";"";"";"";"";"";"-";"";"-60,64";"-28,32";"";"-9,83";"-9,83";"18,49";"";"-7,69";"-34,71";"21 146";"38,10";"59";"13,56"
"NewEleven Retirement Gifts, Farewell Gift, Goodbye Present for Coworkers, New Beginnings Gifts for Women Men, Christmas Gift for Coworkers Friends Work Bestie Boss Leader - 8 Oz Candle COG: 4,99 / Price: 15,98";"B0D7HMXCSP";"UB-TA3P-4YBQ";"8";"1";"127,84";"";"";"";"";"";"";"";"";"12,50";"-";"-13,87";"-61,04";"-39,92";"";"13,01";"13,01";"52,93";"";"10,18";"32,59";"54 405";"";"59";"13,56"
"NewEleven 30th Birthday Gifts For Her Women - 1995 30th Birthday Decorations For Woman - 30 Year Old Gifts Idea For Friends, Sister - 16 Oz Coffee Glass COG: 2,11 / Price: 15,98";"B0DGGDN9WS";"SZ-GAM6-6BB0";"8";"1";"111,86";"";"-22,45";"-22,45";"";"";"";"";"";"12,50";"-";"-13,87";"-48,15";"-18,99";"";"8,40";"8,40";"27,39";"";"7,51";"44,23";"7 796";"20,07";"43";"18,60"
"NewEleven Gifts For Men - Romantic Gifts For Boyfriend, Husband, Him - Couple Gift Cards, Anniversary Card For Husband From Wife, Her - Greeting Card COG: 0,42 / Price: 6,99";"B0FC5Q3KVJ";"BP-IWCY-92GM";"8";"";"47,92";"-2,4";"-108,4";"-108,4";"";"";"";"";"";"";"-";"";"-25,84";"-3,36";"";"-92,08";"-92,08";"-88,72";"";"-192,15";"-2 740,48";"16 135";"226,21";"96";"8,33"
"NewEleven 50th Birthday Gifts For Women, Her - 1975 50th Birthday Decorations - Gift For Women Turning 50-50 Year Old Gifts For Her, Mom, Wife, Friends - 12 Oz Wine Tumbler COG: 3,39 / Price: 16,98";"B089QFYLFB";"XH-ELQT-PEJ2";"7";"";"139,86";"";"-57,02";"-57,02";"";"";"";"";"";"";"100";"3,39";"-41,31";"-23,73";"";"21,19";"21,19";"41,53";"";"15,15";"89,30";"7 939";"40,77";"31";"22,58"
"NewEleven Gifts for Women Friendship - Funny Gift for Friends Female - Unique Friendship Gifts for Women, Friend, Female, Bestie, BFF, Soul Sister, Work Bestie - Candle COG: 4,55 / Price: 17,98";"B0D9L8P1XL";"1G-WJN6-34JP";"7";"";"125,86";"";"-9,48";"-9,48";"";"";"";"";"";"";"-";"";"-55,72";"-31,85";"";"28,81";"28,81";"60,66";"";"22,89";"90,46";"196 263";"7,53";"29";"24,14"
"NewEleven Sister Birthday Gifts - Gift For Sister, Soul Sis, Sisters In Law - Sisters Gifts From Sister, Brother, Friend, Family - Decorative Glass Scripture Jar With 92 Bible Verse COG: 2,59 / Price: 18,98";"B0F13S4HSG";"M7-LMCU-PTYK";"7";"";"132,86";"";"-23,31";"-23,31";"";"";"";"";"";"";"-";"";"-51,03";"-18,13";"";"40,39";"40,39";"58,52";"";"30,40";"222,78";"14 798";"17,54";"84";"8,33"
"NewEleven Gifts For Mom - Birthday Card For Mom From Daughter, Son, Kids, Husband - Wife Gift - Unique Present Ideas For Mother, Mother In Law, Wife, New Mama - Greeting Card COG: 0,46 / Price: 9,99";"B0F2TDMHFC";"LT-01MF-LZ2N";"7";"";"69,93";"";"-34,93";"-34,93";"";"";"";"";"";"";"-";"";"-27,58";"-3,22";"";"4,20";"4,20";"7,42";"";"6,01";"130,43";"18 892";"49,95";"38";"18,42"
"NewEleven Farewell Gifts For Coworkers - Coworker Leaving Gifts For Women, Goodbye Gift Card, Going Away Gift For Colleague, Work Bestie - Greeting Card COG: 0,39 / Price: 5,99";"B0FC68NMQ2";"UO-G2CF-RBYF";"7";"";"41,93";"";"-101,32";"-101,32";"";"";"";"";"";"";"-";"";"-22,96";"-2,73";"";"-85,08";"-85,08";"-82,35";"";"-202,91";"-3 116,48";"10 009";"241,64";"91";"7,69"
"NewEleven Teacher Thank You Cards - Teachers Appreciation Gifts, Heartfelt Messeage, Meaningful Thank You Teacher Gifts From Student, Kids - Greeting Card COG: 0,39 / Price: 4,99";"B0FC6CL2XN";"DM-O5C7-TN8L";"7";"";"34,93";"-1,75";"-46,74";"-46,74";"";"";"";"";"";"";"-";"";"-21,5";"-2,73";"";"-37,79";"-37,79";"-35,06";"";"-108,19";"-1 384,25";"10 009";"133,81";"41";"17,07"
"NewEleven Gifts For Nurse - Nurse Gift For Women - Caregiver Appreciation Gifts, Nursing Student, Nurses Practitioner - RN Gift For Nurses Women - 16 Oz Coffee Glass COG: 2,33 / Price: 9,99";"B0CBJR253J";"DM-ZO4D-MA58";"6";"";"59,94";"";"-33,6";"-33,6";"";"";"";"";"";"";"-";"";"-32,58";"-13,98";"";"-20,22";"-20,22";"-6,24";"";"-33,73";"-144,64";"24 937";"56,06";"29";"20,69"
"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Sister, Mom, Daughter, Best Friend - In My Forties Era Wine Tumbler - 12 Oz Tumbler COG: 3,21 / Price: 17,98";"B0CYS94K31";"75-LNB7-IBAL";"6";"";"107,88";"";"-36,35";"-36,35";"";"";"";"";"";"";"-";"";"-42,72";"-19,26";"";"9,55";"9,55";"28,81";"";"8,85";"49,58";"7 939";"33,69";"20";"30,00"
"NewEleven Gifts For New Mom 2025 – Pregnancy Gifts For First Time Mom, Pregnant Mommy, Expecting Mother, Moms To Be, Mommy To Be, New Moms - 16 Oz Coffee Glass COG: 2,23 / Price: 12,99";"B0DCJM56W3";"SG-SV6L-3ILW";"6";"1";"77,94";"";"-30,64";"-30,64";"";"";"";"";"";"16,67";"-";"-8,67";"-42,84";"-13,38";"";"-17,59";"-17,59";"-4,21";"";"-22,57";"-131,46";"6 289";"39,31";"39";"15,38"
"NewEleven Teacher Appreciation Gifts For Women, Thank You Gift for Teachers, Inspirational School Teacher Gifts from Students for Birthday, Retirement, Bible Jar For Teachers with 92 Bible Verses COG: 2,33 / Price: 17,98";"B0DVSJLHZN";"W1-8IDB-BZ73";"6";"";"107,88";"-10,79";"";"";"";"";"";"";"";"";"-";"";"-40,93";"-13,98";"";"42,18";"42,18";"56,16";"";"39,10";"301,72";"14 798";"";"8";"75,00"
"NewEleven Coworker Gifts For Women, Men - Funny Best Friend Present For Work Bestie, Boss, Friends - Gift For Boss, Employer, Bestfriend Gag Gift From Colleague, Friends - 20 Oz Tumbler COG: 0 / Price: 19,98";"B0F6M1XX87";"51-MNGA-I4QG";"6";"";"101,88";"";"-30,44";"-30,44";"";"";"";"";"";"";"-";"";"-41,76";"";"";"29,68";"29,68";"29,68";"";"29,13";"";"41 604";"29,88";"43";"13,95"
"NewEleven Boss Gifts For Women, Men - Boss Birthday Card, Thank You Gift, Heartfelt Message For Leader - Appreciation Present For Manager Form Colleague, Coworker - Greeting Card COG: 0,39 / Price: 4,99";"B0FC5W1QX7";"SS-6UAT-LTMJ";"6";"";"35,94";"";"-104,98";"-104,98";"";"";"";"";"";"";"-";"";"-19,68";"-2,34";"";"-91,06";"-91,06";"-88,72";"";"-253,37";"-3 891,45";"10 009";"292,10";"74";"8,11"
"NewEleven Dog Mom Gifts For Women - Funny Dog Dad Gift, Cute Card For Dog Lover - Birthday Cards, Dog Dad Gifts For Men From Wife, Her, Friend - Greeting Card COG: 0,39 / Price: 6,99";"B0FC65Z1KQ";"ZM-69AN-C3J3";"6";"";"35,94";"";"-65,68";"-65,68";"";"";"";"";"";"";"-";"";"-19,68";"-2,34";"";"-51,76";"-51,76";"-49,42";"";"-144,02";"-2 211,97";"18 892";"182,75";"32";"18,75"
"NewEleven Wedding Gifts For Couples 2025 - Heartfelt Message, Meaningful Wedding Card For Bride, Groom - Newly Wed Gifts For The Couple From Friend, Family - Greeting Card COG: 0,39 / Price: 5,99";"B0FC6DL8X8";"XK-EXGK-T2H0";"6";"";"35,94";"";"-84,83";"-84,83";"";"";"";"";"";"";"-";"";"-19,68";"-2,34";"";"-70,91";"-70,91";"-68,57";"";"-197,30";"-3 030,34";"16 135";"236,03";"82";"7,32"
"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gift For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler COG: 4,63 / Price: 19,98";"B092HNBJT6";"W7-BHYY-1NZC";"5";"";"99,9";"";"-32,97";"-32,97";"";"";"";"";"";"";"-";"";"-37,25";"-23,15";"";"6,53";"6,53";"29,68";"";"6,54";"28,21";"24 734";"33,00";"68";"7,35"
"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gift For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler COG: 4,22 / Price: 19,98";"B09ZYCD6GX";"1Q-FSNP-VBED";"5";"";"99,9";"";"-14,2";"-14,2";"";"";"";"";"";"";"-";"";"-37,25";"-21,1";"";"27,35";"27,35";"48,45";"";"27,38";"129,62";"24 734";"14,21";"37";"13,51"
"NewEleven Retirement Gifts For Women 2025 - Happy Retirement Gift - Coworker Leaving Gift, Farewell Gifts, Goodbye Presents For Coworkers, Friends - 12 Oz Tumbler COG: 3,73 / Price: 22,98";"B0B2WGL9ZW";"DI-F7I2-E7AK";"5";"1";"114,9";"-1,15";"";"";"";"";"";"";"";"20,00";"-";"-20,11";"-39,55";"-18,65";"";"35,44";"35,44";"54,09";"";"30,84";"190,03";"13 231";"";"20";"25,00"
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Auntie, Sister - Aunty Birthday Gift - Announcement, Promoted To Aunt - 16 Oz Coffee Glass COG: 2,23 / Price: 15,98";"B0BYCT1SRJ";"LH-BSSY-KKX9";"5";"";"79,9";"-1,6";"-36,95";"-36,95";"";"";"";"";"";"";"-";"";"-37,89";"-11,15";"";"-7,69";"-7,69";"3,46";"";"-9,62";"-68,97";"34 124";"46,25";"34";"14,71"
"NewEleven Trucker Cap for Men, Dad, Husband, Fisherman – Funny Fishing Hat, Trucker Hat Birthday Present for Him, Father, Guys Who Love Fishing COG: 2,67 / Price: 17,98";"B0CY4G9VSR";"BP-B33W-HG8K";"5";"";"99,9";"";"";"";"";"";"";"";"";"";"-";"";"-44";"-13,35";"";"42,55";"42,55";"55,9";"";"42,59";"318,73";"194 311";"";"34";"14,71"
"NewEleven 50th Birthday Gifts For Her, Women - Vintage 1975 50th Birthday Decorations For Women - 50 Year Old Present Ideas For Wife, Mom, Grandma, Aunt, Friends, Female - 16 Oz Wine Glass COG: 4,26 / Price: 12,99";"B0DH7Y6RDX";"IC-D6DJ-S9KY";"5";"";"64,95";"";"";"";"";"";"";"";"";"";"-";"";"-37,6";"-21,3";"";"6,05";"6,05";"27,35";"";"9,31";"28,40";"47 960";"";"15";"33,33"
"NewEleven 50th Birthday Gifts for Men Women - 1975 Birthday Decorations for Him, Her - Gifts for People Turning 50 Year Old Mom, Dad, Wife, Husband - Retro Trucker Hat COG: 1,99 / Price: 17,98";"B0DHC2C1S4";"S1-6FQM-HSP6";"5";"";"89,9";"";"-16,47";"-16,47";"";"";"";"";"";"";"-";"";"-42,9";"-9,95";"";"20,58";"20,58";"30,53";"";"22,89";"206,83";"196 292";"18,32";"17";"29,41"
"NewEleven 70th Birthday Gifts For Men Women - 1955 70th Birthday Decorations - Gifts For Men Women Turning 70-70 Year Old Gifts For Man, Woman - 20 Oz Tumbler COG: 3,32 / Price: 19,98";"B0DHCGTL3R";"DF-AWOB-F9BG";"5";"";"99,9";"";"-37,36";"-37,36";"";"";"";"";"";"";"-";"";"-37,25";"-16,6";"";"8,69";"8,69";"25,29";"";"8,70";"52,35";"2 331";"37,40";"42";"11,90"
"NewEleven Fathers Day Gift For Dad, Birthday Gifts For Dad From Daughter, Son - New Dad Gift, Bible Jar For Father - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 2,14 / Price: 16,98";"B0DVSKBSWN";"GE-UCH3-MNIE";"5";"";"84,9";"";"-12,08";"-12,08";"";"";"";"";"";"";"-";"";"-36,33";"-10,7";"";"25,79";"25,79";"36,49";"";"30,38";"241,03";"14 798";"14,23";"52";"9,62"
"NewEleven Dad Birthday Card - Gifts For Dad From Daughter, Son, Kid - Father's Day Gift Idea For Dads, Bonus Dads - Humorous Greeting Card COG: 0,44 / Price: 7,99";"B0F59YJV71";"50-79MF-SYWH";"5";"";"39,95";"-2";"-18,96";"-18,96";"";"";"";"";"";"";"-";"";"-17,7";"-2,2";"";"-0,91";"-0,91";"1,29";"";"-2,28";"-41,36";"18 892";"47,46";"17";"29,41"
"NewEleven Birthday Gifts For Women - Christian Gifts For Women, Her, Friends - Appreciation Present From Friend, Family - Decorative Glass Inspirational Scripture Jar With 92 Bible Verse COG: 2,62 / Price: 16,98";"B0F6M3X7LG";"9Y-C7LJ-8AVP";"5";"";"79,9";"";"-75,03";"-75,03";"";"";"";"";"";"";"-";"";"-39,09";"-10,48";"";"-44,70";"-44,70";"-34,22";"";"-55,94";"-426,53";"14 798";"93,90";"60";"8,33"
"NewEleven Funny Retirement Gifts For Men - Farewell Gifts For Coworkers, Funny Present For Boss, Colleague - Retirement Card For Men From Friend, Work Bestie - Greeting Card COG: 0,39 / Price: 5,99";"B0FC6DMH5L";"7P-OJZF-5789";"5";"";"29,95";"";"-102,89";"-102,89";"";"";"";"";"";"";"-";"";"-16,4";"-1,95";"";"-91,29";"-91,29";"-89,34";"";"-304,81";"-4 681,54";"10 009";"343,54";"88";"5,68"
"NewEleven Retirement Gifts For Men Women 2025 - Retirement Party Decorations - Retired Presents For Coworker Leaving, Men, Retired People, Coworkers, Friends - 20 Oz Tumbler COG: 4,34 / Price: 19,98";"B09XXP5V2W";"FL-GKXG-L8RH";"4";"";"79,92";"-1";"-19,66";"-19,66";"";"";"";"";"";"";"-";"";"-29,64";"-17,36";"";"12,26";"12,26";"29,62";"";"15,34";"70,62";"27 284";"24,60";"81";"4,94"
"NewEleven Retirement Gifts For Women 2024 - Happy Retirement Gift - Coworker Leaving, Farewell, Goodbye Gifts For Coworkers, Friends - 12 Oz Tumbler COG: 3,99 / Price: 22,98";"B0B9RLH8RV";"HB-YPM1-SCJA";"4";"";"91,92";"";"";"";"";"";"";"";"";"";"-";"";"-31,8";"-15,96";"";"44,16";"44,16";"60,12";"";"48,04";"276,69";"13 231";"";"17";"23,53"
"NewEleven Coworker Leaving Gifts - Gifts For Coworker Farewell, Going Away, Goodbye, New Job - Good Luck Presents For Friends, Boss, Women, Work Bestie – 16 Oz Coffee Glass COG: 2,42 / Price: 14,98";"B0BRB6NJCT";"MF-GYAU-GTQX";"4";"";"59,92";"";"-12,63";"-12,63";"";"";"";"";"";"";"-";"";"-28,12";"-9,68";"";"9,49";"9,49";"19,17";"";"15,84";"98,04";"16 516";"21,08";"70";"5,71"
