"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Ads";"Sponsored products (PPC)";"Sponsored Display";"Sponsored brands (HSA)";"Sponsored Brands Video";"Google ads";"Facebook ads";"% Refunds";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Net profit";"Estimated payout";"Expenses";"Margin";"ROI";"BSR";"Real ACOS";"Sessions";"Unit Session Percentage"
"NewEleven Retirement Gift For Woman 2025 - Cool Retirement Gifts - Coworker Leaving Gifts, Farewell Presents, Retired Decorations, Farewell Goodbye Gift For Coworkers, Friends - 16 Oz Wine Glass COG: 4,48 / Price: 22,98";"B0DH88L44J";"3E-J0TV-6W9S";"15";"";"344,7";"-1,15";"-115,37";"-115,37";"";"";"";"";"";"";"100";"13,44";"-156,1";"-67,2";"";"18,32";"18,32";"72,08";"";"5,31";"27,26";"";"33,47";"138";"10,87"
"NewEleven 70th Birthday Gifts For Men Women - 1955 70th Birthday Decorations - Gifts For Men Women Turning 70-70 Year Old Gifts For Man, Woman - 20 Oz Tumbler COG: 3,32 / Price: 19,98";"B0DHCGTL3R";"DF-AWOB-F9BG";"13";"";"259,74";"-2";"-36,3";"-36,3";"";"";"";"";"";"";"";"";"-96,52";"-43,16";"";"81,76";"81,76";"124,92";"";"31,48";"189,43";"";"13,98";"31";"41,94"
"NewEleven Retirement Gifts For Woman 2025 - Funny Retirement Gifts For Coworker Leaving - Farewell, Leaving, Goodbye Gift For Coworkers, Friends - 12 Oz Tumbler COG: 4,14 / Price: 22,98";"B08ZRWW1W4";"A6-H1II-ZKFG";"12";"1";"275,76";"-2,3";"-82,46";"-82,46";"";"";"";"";"";"8,33";"100";"-15,8";"-95";"-49,68";"";"30,52";"30,52";"76,06";"";"11,07";"61,43";"";"29,90";"62";"19,35"
"NewEleven Retirement Gift For Woman, Men 2025 - Goodbye Present, Going Away Gift, Farewell Gifts For Coworkers - Retirement Gifts For Men, Women From Colleague, Friend, Family - 20 Oz Tumbler COG: 3,5 / Price: 22,98";"B0F18PVLJ1";"WD-3UXP-TSPV";"12";"";"275,76";"";"-99,78";"-99,78";"";"";"";"";"";"";"100";"3,5";"-100,2";"-42";"";"37,28";"37,28";"75,78";"";"13,52";"88,76";"";"36,18";"80";"15,00"
"NewEleven 50th Birthday Gifts For Women - 1975 50th Birthday Decorations For Women - Gifts For Her Turning 50 Year Old - 20 Oz Tumbler COG: 3,31 / Price: 21,98";"B0DH7X6R1J";"YJ-F5N3-DGJ5";"11";"";"241,78";"";"-78,55";"-78,55";"";"";"";"";"";"";"-";"";"-85,58";"-36,41";"";"41,24";"41,24";"77,65";"";"17,06";"113,27";"";"32,49";"76";"14,47"
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Auntie, Sister - Aunty Birthday Gift - Announcement, Promoted To Aunt - 16 Oz Coffee Glass COG: 2,23 / Price: 15,98";"B0BYCT1SRJ";"LH-BSSY-KKX9";"10";"";"159,8";"-1,6";"-29,05";"-29,05";"";"";"";"";"";"";"-";"";"-76,04";"-22,3";"";"30,81";"30,81";"53,11";"";"19,28";"138,16";"";"18,18";"32";"31,25"
"NewEleven Gifts For Mom - Heartfelt Message, Birthday Card For Mom From Daughter, Son, Kids - Meaningful Gift, Unique Present For Mother - Greeting Card COG: 0,39 / Price: 5,99";"B0FC6DJMD9";"1E-URHL-R626";"10";"";"59,9";"";"-125,88";"-125,88";"";"";"";"";"";"";"-";"";"-32,8";"-3,9";"";"-102,68";"-102,68";"-98,78";"";"-171,42";"-2 632,82";"";"210,15";"73";"13,70"
"NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Men Women - 40 Year Old Birthday Gifts For Dad, Mom, Friends Turning 40-20 Oz Tumbler COG: 4,21 / Price: 22,98";"B08R8R2LQF";"JC-JMFX-W7IY";"9";"";"206,82";"";"-42,57";"-42,57";"";"";"";"";"";"";"100";"4,21";"-71,55";"-37,89";"";"59,02";"59,02";"92,7";"";"28,54";"155,77";"";"20,58";"26";"34,62"
"NewEleven Gifts For Mom, New Mother - Gifts For a Mom of Boys, Pregnant Mother, Expecting Momomy, Mama, Moms To Be, Mommy To Be - 16 Oz Coffee Glass COG: 2,8 / Price: 15,98";"B0CRVTN11L";"Y1-7KOS-V5KR";"9";"";"143,82";"";"-54,46";"-54,46";"";"";"";"";"";"";"100";"5,6";"-68,67";"-25,2";"";"1,09";"1,09";"20,69";"";"0,76";"4,33";"";"37,87";"169";"5,33"
"NewEleven Retirement Gifts, Farewell Gift, Goodbye Present for Coworkers, New Beginnings Gifts for Women Men, Christmas Gift for Coworkers Friends Work Bestie Boss Leader - 8 Oz Candle COG: 4,99 / Price: 15,98";"B0D7HMXCSP";"UB-TA3P-4YBQ";"9";"";"143,82";"-1,6";"";"";"";"";"";"";"";"";"-";"";"-68,41";"-44,91";"";"28,90";"28,90";"73,81";"";"20,09";"64,35";"";"";"66";"13,64"
"NewEleven Gifts For Him - Fishing Gifts For Men, Dad, Fisherman, Father - Practical Gift, Dad Birthday Present, Men, Husband - 20 Oz Tumbler COG: 3,66 / Price: 17,98";"B0CY4MC1GJ";"YJ-23CQ-KDB5";"8";"";"127,84";"-0,8";"-43,11";"-43,11";"";"";"";"";"";"";"-";"";"-44,96";"-29,28";"";"9,69";"9,69";"38,97";"";"7,58";"33,09";"";"33,72";"48";"16,67"
"NewEleven 50th Birthday Gifts For Men Women - 1975 50th Birthday Decorations For Him Her - Present For Men Women Turning 50 Year Old Gifts For Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,45 / Price: 21,98";"B0DH83T7MF";"RP-GISO-TOFC";"8";"";"159,84";"";"";"";"";"";"";"";"";"";"-";"";"-62,8";"-27,6";"";"69,44";"69,44";"97,04";"";"43,44";"251,59";"";"";"38";"21,05"
"NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Him, Her - Turning 40-40 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,29 / Price: 19,98";"B0DH86X93V";"Z0-L1YB-49DF";"8";"";"159,84";"";"-29,14";"-29,14";"";"";"";"";"";"";"-";"";"-59,6";"-26,32";"";"44,78";"44,78";"71,1";"";"28,02";"170,14";"";"18,23";"37";"21,62"
"NewEleven Gifts For Mom, Birthday Gifts For Mom From Daughters, Son - New Mom Gift, Mother In Law - Bible Jar For Mom - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 1,99 / Price: 16,98";"B0DVSKXLS5";"UI-VXIT-1YW7";"8";"";"135,84";"";"-18,51";"-18,51";"";"";"";"";"";"";"-";"";"-36,9";"-15,92";"";"64,51";"64,51";"80,43";"";"47,49";"405,21";"";"13,63";"65";"12,31"
"NewEleven Sister Birthday Gifts - Gift For Sister, Soul Sis, Sisters In Law - Sisters Gifts From Sister, Brother, Friend, Family - Decorative Glass Scripture Jar With 92 Bible Verse COG: 2,59 / Price: 18,98";"B0F13S4HSG";"M7-LMCU-PTYK";"8";"";"151,84";"";"-99,3";"-99,3";"";"";"";"";"";"";"-";"";"-58,32";"-20,72";"";"-26,50";"-26,50";"-5,78";"";"-17,45";"-127,90";"";"65,40";"174";"4,60"
"NewEleven Retirement Gifts - Retirement Card For Women, Men, Boss - Coworker Leaving Gifts For Women, Happy Farewell Card, Meaningful Gift From Colleague - Greeting Card COG: 0,39 / Price: 7,99";"B0FC69GZW9";"W6-C0RK-V9ZB";"8";"";"47,92";"-0,3";"-20,66";"-20,66";"";"";"";"";"";"";"-";"";"-26,19";"-3,12";"";"-2,35";"-2,35";"0,77";"";"-4,90";"-75,32";"";"43,11";"49";"16,33"
"NewEleven 30th Birthday Gifts For Her Women - 1995 30th Birthday Decorations For Woman - 30 Year Old Gifts Idea For Friends, Sister - 16 Oz Coffee Glass COG: 2,11 / Price: 15,98";"B0DGGDN9WS";"SZ-GAM6-6BB0";"7";"1";"111,86";"";"-52,85";"-52,85";"";"";"";"";"";"14,29";"-";"-13,87";"-52,78";"-14,77";"";"-22,41";"-22,41";"-7,64";"";"-20,03";"-151,73";"";"47,25";"83";"8,43"
"NewEleven Dog Dad Gifts For Men - Humorous Present, Cute Birthday Gifts For Dog Lovers, Husband, Him - Funny Dog Dad Card From Friend, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC5TBFWB";"60-KN47-M9LV";"7";"";"48,93";"-2,45";"-101,87";"-101,87";"";"";"";"";"";"";"-";"";"-23,73";"-2,73";"";"-81,85";"-81,85";"-79,12";"";"-167,28";"-2 998,17";"";"208,20";"63";"11,11"
"NewEleven Retirement Card For Woman, Men - Funny Retirement Present, Goodbye Gifts For Coworkers, Farewell Gifts For Men, Boss From Coworker - Greeting Card COG: 0,39 / Price: 5,99";"B0FC6B7XH2";"XL-UV7U-G4EA";"7";"";"41,93";"-0,6";"-0,9";"-0,9";"";"";"";"";"";"";"-";"";"-22,86";"-2,73";"";"14,84";"14,84";"17,57";"";"35,39";"543,59";"";"2,15";"26";"26,92"
"NewEleven Gifts For Godmother - Will You Be My Godmother From GodChild - Pregnancy Announcement Gifts For God Mother, Godmom, Godparents - 16 Oz Coffee Glass COG: 2,15 / Price: 14,98";"B0CJ2CKDR8";"SE-AHQ6-UUXA";"6";"";"77,88";"";"-17,59";"-17,59";"";"";"";"";"";"";"-";"";"-42,84";"-12,9";"";"4,55";"4,55";"17,45";"";"5,84";"35,27";"";"22,59";"29";"20,69"
"NewEleven Engagement Gifts for Couples 2025 - Gift for Newly Engaged Couples, Happy Engagement Gifts for Her, Women, Friends, Bride to Be Gift, Glass Ornament COG: 1,8 / Price: 9,99";"B0DRT3MK34";"87-ARXM-YV1I";"6";"";"59,94";"";"-18,83";"-18,83";"";"";"";"";"";"";"100";"1,8";"-25,26";"-10,8";"";"6,85";"6,85";"15,85";"";"11,43";"63,43";"";"31,41";"16";"37,50"
"NewEleven Gifts For Mom - Birthday Card For Mom From Daughter, Son, Kids, Husband - Wife Gift - Unique Present Ideas For Mother, Mother In Law, Wife, New Mama - Greeting Card COG: 0,46 / Price: 9,99";"B0F2TDMHFC";"LT-01MF-LZ2N";"6";"1";"59,94";"";"-44,48";"-44,48";"";"";"";"";"";"16,67";"-";"-8,67";"-30,35";"-2,3";"";"-25,86";"-25,86";"-23,56";"";"-43,14";"-1 124,35";"";"74,21";"51";"11,76"
"NewEleven Gifts For Grandma - Christian Gift, Nana Gift, Grandma Birthday Gifts From Granddaughter, Grandson, Kids - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 0 / Price: 17,98";"B0FBQZZK71";"RW-PY02-EIMY";"6";"";"107,88";"";"-285,02";"-285,02";"";"";"";"";"";"";"-";"";"-45,12";"";"";"-222,26";"-222,26";"-222,26";"";"-206,03";"";"";"264,20";"91";"6,59"
"NewEleven Gifts For Women - Wedding Anniversary Card For Wife, Husband, Couple - Romanic Love Gifts For Boyfriend From Girlfriend, Her - Greeting Card COG: 0,42 / Price: 6,99";"B0FC5SSDXK";"D0-B6A7-C5GP";"6";"1";"34,95";"";"-14,43";"-14,43";"";"";"";"";"";"16,67";"-";"-5,2";"-17,25";"-2,52";"";"-4,45";"-4,45";"-1,93";"";"-12,73";"-176,59";"";"41,29";"39";"15,38"
"NEWELEVEN Valentines Gifts For Men - Aprons For Men With Pockets - Funny Gifts For Him - BBQ Kitchen Chef Apron COG: 3,54 / Price: 15,98";"B08ZYGT8SH";"QV-HPXT-L8DT";"5";"2";"79,9";"";"-33,97";"-33,97";"";"";"";"";"";"40,00";"-";"-27,69";"-37,9";"-17,7";"";"-37,36";"-37,36";"-19,66";"";"-46,76";"-211,07";"";"42,52";"54";"9,26"
"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gift For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler COG: 4,63 / Price: 19,98";"B092HNBJT6";"W7-BHYY-1NZC";"5";"";"99,9";"";"-34,32";"-34,32";"";"";"";"";"";"";"-";"";"-37,25";"-23,15";"";"5,18";"5,18";"28,33";"";"5,19";"22,38";"";"34,35";"60";"8,33"
"NewEleven Gifts For Friends, Bestie – Work Bestie Presents For Women Friends - Appreciation Gifts For Coworkers, Unique Present Ideas For Coworker Leaving, Farewell Party – 16 Oz Coffee Glass COG: 2,17 / Price: 14,98";"B0CBJQZCFY";"2D-H3QH-UR6F";"5";"";"74,9";"-4,19";"";"";"";"";"";"";"";"";"-";"";"-32,43";"-10,85";"";"27,43";"27,43";"38,28";"";"36,62";"252,81";"";"";"12";"41,67"
"NewEleven Gifts For Aunt - Aunt Gifts From Niece, Nephew - Birthday Gift For Auntie, New Aunts, Auntie, To Be Aunts - 16 Oz Coffee Glass COG: 2,58 / Price: 15,98";"B0CQJZP6TK";"FJ-K5JP-AWYT";"5";"";"79,9";"";"-38,86";"-38,86";"";"";"";"";"";"";"-";"";"-35,95";"-12,9";"";"-7,81";"-7,81";"5,09";"";"-9,77";"-60,54";"";"48,64";"70";"7,14"
"NewEleven Trucker Cap for Men, Dad, Husband, Fisherman – Funny Fishing Hat, Trucker Hat Birthday Present for Him, Father, Guys Who Love Fishing COG: 2,67 / Price: 17,98";"B0CY4G9VSR";"BP-B33W-HG8K";"5";"";"99,9";"-3";"";"";"";"";"";"";"";"";"-";"";"-43,67";"-13,35";"";"39,88";"39,88";"53,23";"";"39,92";"298,73";"";"";"37";"13,51"
"NewEleven 40th Birthday Gifts for Men Women - 1985 40 Year Old Gifts for Men, Women, Dad, Mom, Husband, Wife - Retro Trucker Hat COG: 1,89 / Price: 16,98";"B0DHC932W2";"HO-F3TN-5J1L";"5";"";"89,9";"";"-11,87";"-11,87";"";"";"";"";"";"";"-";"";"-42,9";"-9,45";"";"25,68";"25,68";"35,13";"";"28,57";"271,75";"";"13,20";"10";"50,00"
"NewEleven Birthday Gifts For Mom, Funny Card Gifts For Mom, Awesome Mommy Present From Daughter, Best Mother's Day Gift Idea For Wife, Sister - Humorous Greeting Card COG: 0,45 / Price: 9,99";"B0F2T4JDF7";"AU-GMLU-KG6Z";"5";"";"49,95";"";"-22,95";"-22,95";"";"";"";"";"";"";"-";"";"-19,7";"-2,25";"";"5,05";"5,05";"7,3";"";"10,11";"224,44";"";"45,95";"88";"5,68"
"NewEleven Birthday Gifts For Women - Christian Gifts For Women, Her, Friends - Appreciation Present From Friend, Family - Decorative Glass Inspirational Scripture Jar With 92 Bible Verse COG: 2,62 / Price: 16,98";"B0F6M3X7LG";"9Y-C7LJ-8AVP";"5";"";"84,9";"";"-29,66";"-29,66";"";"";"";"";"";"";"-";"";"-33,55";"-13,1";"";"8,59";"8,59";"21,69";"";"10,12";"65,57";"";"34,94";"46";"10,87"
"NewEleven Gifts For Aunt - Aunt Birthday Gifts From Niece, Newphew, Kids - Auntie Gift Ideas, Christian Gift For Aunt, Auntie - Decorative Glass Scripture Jar With 92 Bible Verse COG: 1,97 / Price: 16,98";"B0FBRBL1CQ";"O8-51RP-7R9U";"5";"";"84,9";"";"-5,64";"-5,64";"";"";"";"";"";"";"-";"";"-33,55";"-9,85";"";"35,86";"35,86";"45,71";"";"42,24";"364,06";"";"6,64";"47";"10,64"
"NewEleven Going Away Gift - Farewell Gifts For Coworkers, Boss - Coworker Leaving Gifts For Women, Goodbye Gift Card For Colleague, Work Bestie - Greeting Card COG: 0,39 / Price: 7,99";"B0FC686CQV";"27-N5JD-WKOZ";"5";"";"39,95";"-0,56";"-9,23";"-9,23";"";"";"";"";"";"";"-";"";"-17,95";"-1,95";"";"10,26";"10,26";"12,21";"";"25,68";"526,15";"";"23,10";"36";"13,89"
"NewEleven Funny Retirement Gifts For Men, Women - Going Away Gift, Coworker Leaving Gifts For Women, Farewell Gift For Coworkers, Boss, Colleague - Greeting Card COG: 0,39 / Price: 7,99";"B0FC69XTZ9";"B4-IRKZ-AKKE";"5";"";"39,95";"-0,4";"-19,9";"-19,9";"";"";"";"";"";"";"-";"";"-17,98";"-1,95";"";"-0,28";"-0,28";"1,67";"";"-0,70";"-14,36";"";"49,81";"36";"13,89"
"NewEleven Cat Mom Gifts For Women - Cat Birthday Card, Funny Gift For Cat Lover, Cat Mom, Her - Cat Lover Gifts For Women From Friend, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC6CY15S";"5P-CAQZ-6FK5";"5";"";"34,95";"";"-68,04";"-68,04";"";"";"";"";"";"";"-";"";"-17,25";"-1,95";"";"-52,29";"-52,29";"-50,34";"";"-149,61";"-2 681,54";"";"194,68";"49";"10,20"
"NewEleven Engagement Gifts For Couples - Happy Wedding Cards For Bride And Groom - Romantic Present, Congratulation Wedding Gifts From Friend, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC6FNMMD";"TU-XEZX-HS89";"5";"";"34,95";"";"-31,95";"-31,95";"";"";"";"";"";"";"-";"";"-17,25";"-1,95";"";"-16,20";"-16,20";"-14,25";"";"-46,35";"-830,77";"";"91,42";"56";"8,93"
"NewEleven Gifts For Men, Dad, Husband, Him - Aprons For Men With Pockets - Funny Gifts For Men, Dad, Husband, Boyfriend, Him, Brother, Uncle - Grill Cooking BBQ Kitchen Chef Apron COG: 3,92 / Price: 15,98";"B08CDFWN1Q";"T7-POTQ-PD13";"4";"";"63,92";"";"";"";"";"";"";"";"";"";"-";"";"-25,48";"-15,68";"";"22,76";"22,76";"38,44";"";"35,61";"145,15";"";"";"26";"15,38"
"NewEleven Gifts For Cat Mom, Cats Lover - Cat Gifts For Women - Cute Kitten Stuff, Cats Themed Gift For Women - Cute Funny Gift For Her, Best Friend - 16 Oz Coffee Glass COG: 2 / Price: 9,99";"B0BRCJ5VYH";"CZ-V369-AMB3";"4";"";"39,96";"";"";"";"";"";"";"";"";"";"-";"";"-25";"-8";"";"6,96";"6,96";"14,96";"";"17,42";"87,00";"";"";"20";"20,00"
"NewEleven Gifts For Mom - Birthday Gifts For Mom From Kids – Unique Birthday Present Ideas For Mother, New Mom, Mom To Be, Wife From Daughter, Son, Husband - 16 Oz Coffee Glass COG: 2,25 / Price: 16,98";"B0C9BZRC4K";"YM-PHWT-7K9Y";"4";"";"67,92";"";"-13,25";"-13,25";"";"";"";"";"";"";"-";"";"-31,2";"-9";"";"14,47";"14,47";"23,47";"";"21,30";"160,78";"";"19,51";"15";"26,67"
"NewEleven Gifts For Friends, Bestie – Work Bestie Presents For Women Friends - Appreciation Gifts For Coworkers, Unique Present Ideas For Coworker Leaving, Farewell Party – 16 Oz Coffee Glass COG: 2,55 / Price: 15,98";"B0CXXJ751C";"7X-5K3W-K6CS";"4";"";"63,92";"";"-14,57";"-14,57";"";"";"";"";"";"";"-";"";"-32,04";"-10,2";"";"7,11";"7,11";"17,31";"";"11,12";"69,71";"";"22,79";"34";"11,76"
"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Sister, Mom, Daughter, Best Friend - In My Forties Era Wine Tumbler - 12 Oz Tumbler COG: 3,21 / Price: 17,98";"B0CYS94K31";"75-LNB7-IBAL";"4";"1";"71,92";"";"-51,24";"-51,24";"";"";"";"";"";"25,00";"-";"-15,6";"-28,48";"-12,84";"";"-36,24";"-36,24";"-23,4";"";"-50,39";"-282,24";"";"71,25";"24";"16,67"
"NewEleven Gifts For New Mom 2025 – Pregnancy Gifts For First Time Mom, Pregnant Mommy, Expecting Mother, Moms To Be, Mommy To Be, New Moms - 16 Oz Coffee Glass COG: 2,23 / Price: 12,99";"B0DCJM56W3";"SG-SV6L-3ILW";"4";"";"51,96";"-0,65";"-13,54";"-13,54";"";"";"";"";"";"";"-";"";"-16,76";"-8,92";"";"12,09";"12,09";"21,01";"";"23,27";"135,54";"";"26,06";"38";"10,53"
"NewEleven 50th Birthday Gifts for Men Women - 1975 Birthday Decorations for Him, Her - Gifts for People Turning 50 Year Old Mom, Dad, Wife, Husband - Retro Trucker Hat COG: 1,99 / Price: 17,98";"B0DHC2C1S4";"S1-6FQM-HSP6";"4";"";"71,92";"";"-19,54";"-19,54";"";"";"";"";"";"";"-";"";"-24,74";"-7,96";"";"19,68";"19,68";"27,64";"";"27,36";"247,24";"";"27,17";"14";"28,57"
"NewEleven Retirement Gift For Woman 2025 - Coworker Leaving Gift, Going Away Gifts For Friends, Her, Mom, Boss - Farewell Gifts For Coworkers Women From Friend, Family And Colleague - 16 Oz Wine Glass COG: 4,83 / Price: 23,98";"B0F13MKH7X";"ML-PHKJ-4KBU";"4";"1";"95,92";"";"";"";"";"";"";"";"";"25,00";"-";"-20,81";"-37,32";"-19,32";"";"18,47";"18,47";"37,79";"";"19,26";"95,60";"";"";"34";"11,76"
"NewEleven Dog Mom Gifts For Women - Dog Mom Card, Cute Gifts For Dog Lovers, Dogs Owners - Birthday Gift, Dogs Moms Gift From Friend, Husband, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC5XQTBQ";"1A-JRBV-8HH8";"4";"";"23,96";"";"-25,71";"-25,71";"";"";"";"";"";"";"-";"";"-13,12";"-1,56";"";"-16,43";"-16,43";"-14,87";"";"-68,57";"-1 053,21";"";"107,30";"28";"14,29"
"NewEleven Gift For Brother From Sister, Bro - Best Birthday Gift For Big, Little Brother, Siblings, Brothers In Law - Funny Gag Gifts For Men - 20 Oz Tumbler COG: 4,4 / Price: 19,98";"B09792XF8F";"CC-VIYV-1LFP";"3";"";"59,94";"";"";"";"";"";"";"";"";"";"-";"";"-23,55";"-13,2";"";"23,19";"23,19";"36,39";"";"38,69";"175,68";"";"";"15";"20,00"
"NewEleven Retirement Gifts For Men Women 2025 - Retirement Party Decorations - Retired Presents For Coworker Leaving, Men, Retired People, Coworkers, Friends - 20 Oz Tumbler COG: 4,34 / Price: 19,98";"B09XXP5V2W";"FL-GKXG-L8RH";"3";"1";"59,94";"-1";"-36,9";"-36,9";"";"";"";"";"";"33,33";"-";"-17,34";"-22,19";"-13,02";"";"-30,51";"-30,51";"-17,49";"";"-50,90";"-234,33";"";"61,56";"51";"5,88"
"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job Gift, Goodbye, Good Luck Presents For Coworkers, Friends, Boss, Men, Women - 20 Oz Tumbler COG: 4,46 / Price: 19,98";"B09ZYBDMZ1";"Y3-JOZK-KF6U";"3";"";"59,94";"-1";"";"";"";"";"";"";"";"";"-";"";"-22,19";"-13,38";"";"23,37";"23,37";"36,75";"";"38,99";"174,66";"";"";"28";"10,71"
