"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Ads";"Sponsored products (PPC)";"Sponsored Display";"Sponsored brands (HSA)";"Sponsored Brands Video";"Google ads";"Facebook ads";"% Refunds";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Net profit";"Estimated payout";"Expenses";"Margin";"ROI";"BSR";"Real ACOS";"Sessions";"Unit Session Percentage"
"NewEleven 60th Birthday Gifts For Women - 1965 60th Birthday Decorations For Woman - Turning 60-60 Year Old Gifts For Women, Mom, Wife - 20 Oz Tumbler COG: 3,26 / Price: 21,98";"B0DM63J16N";"CB-D2S7-7LAE";"16";"";"351,68";"";"-88,7";"-88,7";"";"";"";"";"";"";"100";"3,26";"-124,48";"-52,16";"";"89,60";"89,60";"138,5";"";"25,48";"171,78";"2 797";"25,22";"118";"13,56"
"NewEleven Sister Birthday Gifts - Gift For Sister, Soul Sis, Sisters In Law - Sisters Gifts From Sister, Brother, Friend, Family - Decorative Glass Scripture Jar With 92 Bible Verse COG: 2,59 / Price: 18,98";"B0F13S4HSG";"M7-LMCU-PTYK";"16";"";"284,7";"";"-7,46";"-7,46";"";"";"";"";"";"";"-";"";"-109,35";"-41,44";"";"126,45";"126,45";"167,89";"";"44,42";"305,14";"15 038";"2,62";"118";"13,56"
"NewEleven Retirement Gift For Woman, Men 2025 - Goodbye Present, Going Away Gift, Farewell Gifts For Coworkers - Retirement Gifts For Men, Women From Colleague, Friend, Family - 20 Oz Tumbler COG: 3,5 / Price: 22,98";"B0F18PVLJ1";"WD-3UXP-TSPV";"15";"";"344,7";"";"-112,13";"-112,13";"";"";"";"";"";"";"100";"3,5";"-125,25";"-52,5";"";"58,32";"58,32";"107,32";"";"16,92";"111,09";"17 451";"32,53";"99";"15,15"
"NewEleven 60th Birthday Gifts For Women - 1965 Birthday Decorations For Women - Happy 60th Celebration Gifts - Gift for turning 60 For Mom, Wife, Aunt - 12 Oz Wine Tumbler COG: 3,31 / Price: 19,98";"B08R8PXYL6";"ZG-6MPB-F5JV";"13";"1";"259,74";"";"-69,74";"-69,74";"";"";"";"";"";"7,69";"66,67";"-7,25";"-96,85";"-43,03";"";"42,87";"42,87";"79,28";"";"16,50";"99,63";"9 057";"26,85";"62";"20,97"
"NewEleven Engagement Gifts For Couples - Happy Wedding Cards For Bride And Groom - Romantic Present, Congratulation Wedding Gifts From Friend, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC6FNMMD";"TU-XEZX-HS89";"13";"";"64,87";"";"-145,61";"-145,61";"";"";"";"";"";"";"-";"";"-40,56";"-5,07";"";"-126,37";"-126,37";"-121,3";"";"-194,80";"-2 492,50";"";"224,46";"99";"13,13"
"NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Men Women - 40 Year Old Birthday Gifts For Dad, Mom, Friends Turning 40-20 Oz Tumbler COG: 4,21 / Price: 22,98";"B08R8R2LQF";"JC-JMFX-W7IY";"12";"";"275,76";"";"-57,02";"-57,02";"";"";"";"";"";"";"-";"";"-95,4";"-50,52";"";"72,82";"72,82";"123,34";"";"26,41";"144,14";"23 963";"20,68";"41";"29,27"
"NewEleven Gifts For Mom, Birthday Gifts For Mom From Daughters, Son - New Mom Gift, Mother In Law - Bible Jar For Mom - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 1,99 / Price: 16,98";"B0DVSKXLS5";"UI-VXIT-1YW7";"12";"1";"186,78";"-0,85";"-51,93";"-51,93";"";"";"";"";"";"8,33";"-";"-11,62";"-69,27";"-23,88";"";"29,23";"29,23";"53,11";"";"15,65";"122,40";"15 038";"27,80";"93";"12,90"
"NewEleven Funny Retirement Gifts For Men, Women - Going Away Gift, Coworker Leaving Gifts For Women, Farewell Gift For Coworkers, Boss, Colleague - Greeting Card COG: 0,39 / Price: 7,99";"B0FC69XTZ9";"B4-IRKZ-AKKE";"12";"";"83,88";"";"-182,12";"-182,12";"";"";"";"";"";"";"-";"";"-41,4";"-4,68";"";"-144,32";"-144,32";"-139,64";"";"-172,06";"-3 083,76";"";"217,12";"104";"11,54"
"NEWELEVEN Valentines Gifts For Men - Aprons For Men With Pockets - Funny Gifts For Him - BBQ Kitchen Chef Apron COG: 3,54 / Price: 15,98";"B08ZYGT8SH";"QV-HPXT-L8DT";"11";"";"175,78";"";"-52,2";"-52,2";"";"";"";"";"";"";"100";"3,54";"-83,38";"-38,94";"";"4,80";"4,80";"40,2";"";"2,73";"12,33";"20 874";"29,70";"63";"17,46"
"NewEleven Gifts For Aunt - Aunt Gifts From Niece, Nephew - Birthday Gift For Auntie, New Aunts, Auntie, To Be Aunts - 16 Oz Coffee Glass COG: 2,58 / Price: 15,98";"B0CQJZP6TK";"FJ-K5JP-AWYT";"10";"";"159,8";"-1,6";"-54,73";"-54,73";"";"";"";"";"";"";"-";"";"-71,64";"-25,8";"";"6,03";"6,03";"31,83";"";"3,77";"23,37";"22 865";"34,25";"79";"12,66"
"NewEleven 50th Birthday Gifts For Women - 1975 50th Birthday Decorations For Women - Gifts For Her Turning 50 Year Old - 20 Oz Tumbler COG: 3,31 / Price: 21,98";"B0DH7X6R1J";"YJ-F5N3-DGJ5";"10";"1";"219,8";"";"-94";"-94";"";"";"";"";"";"10,00";"-";"-15,26";"-77,8";"-33,1";"";"-0,36";"-0,36";"32,74";"";"-0,16";"-1,09";"2 797";"42,77";"56";"17,86"
"NewEleven 40th Birthday Gifts for Men Women - 1985 40 Year Old Gifts for Men, Women, Dad, Mom, Husband, Wife - Retro Trucker Hat COG: 1,89 / Price: 16,98";"B0DHC932W2";"HO-F3TN-5J1L";"10";"1";"179,8";"-6,83";"-21,78";"-21,78";"";"";"";"";"";"10,00";"100";"-14,6";"-85,03";"-18,9";"";"32,66";"32,66";"49,67";"";"18,16";"172,80";"161 936";"12,11";"13";"76,92"
"NewEleven Gifts For Men - Romantic Gifts For Boyfriend, Husband, Him - Couple Gift Cards, Anniversary Card For Husband From Wife, Her - Greeting Card COG: 0,42 / Price: 6,99";"B0FC5Q3KVJ";"BP-IWCY-92GM";"10";"";"59,9";"-2,7";"-124,75";"-124,75";"";"";"";"";"";"";"-";"";"-32,35";"-4,2";"";"-104,10";"-104,10";"-99,9";"";"-173,79";"-2 478,57";"";"208,26";"69";"14,49"
"NewEleven Best Friends Gift - Heartfelt Message, Birthday Card For Friend - Best Friend Birthday Gifts For Women, Men, Meaningful Gift From Friends - Greeting Card COG: 0,39 / Price: 7,99";"B0FC6158DB";"6B-3XRW-U6OQ";"10";"";"89,9";"";"-162,56";"-162,56";"";"";"";"";"";"";"-";"";"-41,65";"-3,9";"";"-118,21";"-118,21";"-114,31";"";"-131,49";"-3 031,03";"";"180,82";"104";"9,62"
"NewEleven Coworker Gifts For Women, Men - Funny Best Friend Present For Work Bestie, Boss, Friends - Gift For Boss, Employer, Bestfriend Gag Gift From Colleague, Friends - 20 Oz Tumbler COG: 0 / Price: 19,98";"B0F6M1XX87";"51-MNGA-I4QG";"9";"";"152,82";"";"-24,46";"-24,46";"";"";"";"";"";"";"-";"";"-62,64";"";"";"65,72";"65,72";"65,72";"";"43,00";"";"64 557";"16,01";"38";"23,68"
"NewEleven Gifts For Women - Wedding Anniversary Card For Wife, Husband, Couple - Romanic Love Gifts For Boyfriend From Girlfriend, Her - Greeting Card COG: 0,42 / Price: 6,99";"B0FC5SSDXK";"D0-B6A7-C5GP";"9";"";"44,91";"";"-176,47";"-176,47";"";"";"";"";"";"";"-";"";"-28,08";"-3,78";"";"-163,42";"-163,42";"-159,64";"";"-363,88";"-4 323,28";"";"392,94";"114";"7,89"
"NewEleven Coworker Leaving Gifts - Gifts For Coworker Farewell, Going Away, Goodbye, New Job - Good Luck Presents For Friends, Boss, Women, Work Bestie – 16 Oz Coffee Glass COG: 2,42 / Price: 14,98";"B0BRB6NJCT";"MF-GYAU-GTQX";"8";"";"119,84";"-0,75";"-10,4";"-10,4";"";"";"";"";"";"";"-";"";"-56,1";"-19,36";"";"33,23";"33,23";"52,59";"";"27,73";"171,64";"20 157";"8,68";"88";"9,09"
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Auntie, Sister - Aunty Birthday Gift - Announcement, Promoted To Aunt - 16 Oz Coffee Glass COG: 2,23 / Price: 15,98";"B0BYCT1SRJ";"LH-BSSY-KKX9";"8";"";"127,84";"-3,36";"-15,86";"-15,86";"";"";"";"";"";"";"-";"";"-60,48";"-17,84";"";"30,30";"30,30";"48,14";"";"23,70";"169,84";"33 642";"12,41";"29";"27,59"
"NewEleven 60th Birthday Gifts For Men Women - 1965 60th Birthday Decorations For Him Her - Turning 60 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,31 / Price: 19,98";"B0DH87FYNN";"UM-NFPU-HUFM";"8";"1";"159,84";"";"-21,6";"-21,6";"";"";"";"";"";"12,50";"-";"-17,48";"-59,6";"-26,48";"";"34,68";"34,68";"61,16";"";"21,70";"130,97";"2 797";"13,51";"34";"23,53"
"NewEleven Nurse Gifts For Women, Nursing Student, Nurses Practitioner, Registered Nurses - Nurse Appreciation Gifts For Women From Friends, Family And Coworker - 20 Oz Tumbler COG: 3,5 / Price: 12,98";"B0DWN2GX75";"P3-U5Q5-Y2JP";"8";"";"103,84";"-4,93";"-11,44";"-11,44";"";"";"";"";"";"";"-";"";"-49,53";"-28";"";"9,94";"9,94";"37,94";"";"9,57";"35,50";"39 442";"11,02";"25";"32,00"
"NewEleven Retirement Card For Woman, Men - Funny Retirement Present, Goodbye Gifts For Coworkers, Farewell Gifts For Men, Boss From Coworker - Greeting Card COG: 0,39 / Price: 5,99";"B0FC6B7XH2";"XL-UV7U-G4EA";"8";"";"47,92";"";"-112,1";"-112,1";"";"";"";"";"";"";"-";"";"-26,24";"-3,12";"";"-93,54";"-93,54";"-90,42";"";"-195,20";"-2 998,08";"";"233,93";"57";"14,04"
"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gift For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler COG: 4,63 / Price: 19,98";"B092HNBJT6";"W7-BHYY-1NZC";"7";"1";"139,86";"-1";"-42,63";"-42,63";"";"";"";"";"";"14,29";"100";"-12,71";"-51,99";"-32,41";"";"-0,88";"-0,88";"26,9";"";"-0,63";"-2,72";"30 334";"30,48";"82";"8,54"
"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Sister, Mom, Daughter, Best Friend - In My Forties Era Wine Tumbler - 12 Oz Tumbler COG: 3,21 / Price: 17,98";"B0CYS94K31";"75-LNB7-IBAL";"7";"1";"125,86";"";"-32,97";"-32,97";"";"";"";"";"";"14,29";"-";"-15,6";"-49,84";"-22,47";"";"4,98";"4,98";"27,45";"";"3,96";"22,16";"9 057";"26,20";"24";"29,17"
"NewEleven Fathers Day Gift For Dad, Birthday Gifts For Dad From Daughter, Son - New Dad Gift, Bible Jar For Father - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 2,14 / Price: 16,98";"B0DVSKBSWN";"GE-UCH3-MNIE";"7";"";"118,86";"-0,85";"-17,5";"-17,5";"";"";"";"";"";"";"100";"4,28";"-48,57";"-14,98";"";"41,24";"41,24";"51,94";"";"34,70";"275,30";"15 060";"14,72";"71";"9,86"
"NewEleven Daughter Birthday Gifts - Gifts For Daughter, Daughters In Law - Daughters Birthday Gift Ideas From Mom, Dad - Decorative Glass Scripture Jar With 92 Bible Verse COG: 2,44 / Price: 17,98";"B0F13VCCMP";"CG-9LUS-K14G";"7";"";"125,86";"";"-4,5";"-4,5";"";"";"";"";"";"";"-";"";"-49,84";"-17,08";"";"54,44";"54,44";"71,52";"";"43,25";"318,74";"15 060";"3,58";"86";"8,14"
"NewEleven Birthday Gifts For Mom, Funny Card Gifts For Mom, Awesome Mommy Present From Daughter, Best Mother's Day Gift Idea For Wife, Sister - Humorous Greeting Card COG: 0,45 / Price: 9,99";"B0F2T4JDF7";"AU-GMLU-KG6Z";"7";"";"69,93";"";"-45,1";"-45,1";"";"";"";"";"";"";"-";"";"-23,46";"-3,6";"";"-2,23";"-2,23";"1,37";"";"-3,19";"-61,94";"23 979";"64,49";"36";"19,44"
"NewEleven Birthday Gifts For Women - Christian Gifts For Women, Her, Friends - Appreciation Present From Friend, Family - Decorative Glass Inspirational Scripture Jar With 92 Bible Verse COG: 2,62 / Price: 16,98";"B0F6M3X7LG";"9Y-C7LJ-8AVP";"7";"1";"111,86";"";"-65,31";"-65,31";"";"";"";"";"";"14,29";"-";"-11,14";"-45,78";"-18,34";"";"-28,71";"-28,71";"-10,37";"";"-25,67";"-156,54";"15 038";"58,39";"77";"9,09"
"NewEleven Gifts For Aunt - Aunt Birthday Gifts From Niece, Newphew, Kids - Auntie Gift Ideas, Christian Gift For Aunt, Auntie - Decorative Glass Scripture Jar With 92 Bible Verse COG: 1,97 / Price: 16,98";"B0FBRBL1CQ";"O8-51RP-7R9U";"7";"";"104,86";"";"-39,77";"-39,77";"";"";"";"";"";"";"-";"";"-44,66";"-13,79";"";"6,64";"6,64";"20,43";"";"6,33";"48,15";"15 060";"37,93";"72";"9,72"
"NewEleven Retirement Gifts - Retirement Card For Women, Men, Boss - Coworker Leaving Gifts For Women, Happy Farewell Card, Meaningful Gift From Colleague - Greeting Card COG: 0,39 / Price: 7,99";"B0FC69GZW9";"W6-C0RK-V9ZB";"7";"";"41,93";"";"-99,58";"-99,58";"";"";"";"";"";"";"-";"";"-22,96";"-2,73";"";"-83,34";"-83,34";"-80,61";"";"-198,76";"-3 052,75";"";"237,49";"68";"10,29"
"NewEleven 50th Birthday Gifts For Her, Women - Vintage 1975 50th Birthday Decorations For Women - 50 Year Old Present Ideas For Wife, Mom, Grandma, Aunt, Friends, Female - 16 Oz Wine Glass COG: 4,26 / Price: 12,99";"B0DH7Y6RDX";"IC-D6DJ-S9KY";"6";"1";"77,94";"";"";"";"";"";"";"";"";"16,67";"-";"-8,67";"-45,12";"-25,56";"";"-1,41";"-1,41";"24,15";"";"-1,81";"-5,52";"57 575";"";"26";"23,08"
"NewEleven Teacher Thank You Cards - Teachers Appreciation Gifts, Heartfelt Messeage, Meaningful Thank You Teacher Gifts From Student, Kids - Greeting Card COG: 0,39 / Price: 4,99";"B0FC6CL2XN";"DM-O5C7-TN8L";"6";"";"30,94";"";"-50,15";"-50,15";"";"";"";"";"";"";"-";"";"-18,86";"-2,34";"";"-40,41";"-40,41";"-38,07";"";"-130,61";"-1 726,92";"";"162,09";"38";"15,79"
"NewEleven Wedding Gifts For Couples 2025 - Heartfelt Message, Meaningful Wedding Card For Bride, Groom - Newly Wed Gifts For The Couple From Friend, Family - Greeting Card COG: 0,39 / Price: 5,99";"B0FC6DL8X8";"XK-EXGK-T2H0";"6";"";"35,94";"-0,6";"-92,04";"-92,04";"";"";"";"";"";"";"-";"";"-19,57";"-2,34";"";"-78,61";"-78,61";"-76,27";"";"-218,73";"-3 359,40";"";"256,09";"66";"9,09"
"NewEleven 20 Oz Tumbler - Farewell Gift for Coworker, BPA-Free Stainless Steel Drinking Cup, Double Wall Vacuum Insulation, Going Away Gift for Men Women, Good Luck Gifts COG: 4,44 / Price: 19,98";"B09XDFF8FF";"HR-LSGT-JYQH";"5";"";"99,9";"";"-16,75";"-16,75";"";"";"";"";"";"";"-";"";"-39,25";"-22,2";"";"21,70";"21,70";"43,9";"";"21,72";"97,75";"36 691";"16,77";"337";"1,48"
"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gift For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler COG: 4,22 / Price: 19,98";"B09ZYCD6GX";"1Q-FSNP-VBED";"5";"";"99,9";"";"-18";"-18";"";"";"";"";"";"";"-";"";"-37,25";"-21,1";"";"23,55";"23,55";"44,65";"";"23,57";"111,61";"30 374";"18,02";"50";"10,00"
"NewEleven Fathers Day Gift For Grandpa From Granddaughter, Grandson - Birthday Present Ideas For Grandfather, New Grandfather, Promoted To Granddad, Grandchildren, Grandkids - 20 Oz Tumbler COG: 3,5 / Price: 17,98";"B0CKYJ8WLN";"FM-KSML-Z7CU";"5";"";"89,9";"";"-9,9";"-9,9";"";"";"";"";"";"";"-";"";"-37,6";"-17,5";"";"24,90";"24,90";"42,4";"";"27,70";"142,29";"4 573";"11,01";"20";"25,00"
"NewEleven Gifts For Friends, Bestie – Work Bestie Presents For Women Friends - Appreciation Gifts For Coworkers, Unique Present Ideas For Coworker Leaving, Farewell Party – 16 Oz Coffee Glass COG: 2,55 / Price: 15,98";"B0CXXJ751C";"7X-5K3W-K6CS";"5";"";"79,9";"";"-13,37";"-13,37";"";"";"";"";"";"";"-";"";"-40,05";"-12,75";"";"13,73";"13,73";"26,48";"";"17,18";"107,69";"20 157";"16,73";"37";"13,51"
"NewEleven Gifts For New Mom 2025 – Pregnancy Gifts For First Time Mom, Pregnant Mommy, Expecting Mother, Moms To Be, Mommy To Be, New Moms - 16 Oz Coffee Glass COG: 2,23 / Price: 12,99";"B0DCJM56W3";"SG-SV6L-3ILW";"5";"";"64,95";"";"-28,22";"-28,22";"";"";"";"";"";"";"100";"2,23";"-35,7";"-11,15";"";"-7,89";"-7,89";"1,03";"";"-12,15";"-70,76";"6 386";"43,45";"68";"7,35"
"NewEleven 50th Birthday Gifts for Men Women - 1975 Birthday Decorations for Him, Her - Gifts for People Turning 50 Year Old Mom, Dad, Wife, Husband - Retro Trucker Hat COG: 1,99 / Price: 17,98";"B0DHC2C1S4";"S1-6FQM-HSP6";"5";"";"89,9";"-1,8";"-15,5";"-15,5";"";"";"";"";"";"";"-";"";"-42,7";"-9,95";"";"19,95";"19,95";"29,9";"";"22,19";"200,50";"173 407";"17,24";"12";"41,67"
"NewEleven 70th Birthday Gifts For Men Women - 1955 70th Birthday Decorations - Gifts For Men Women Turning 70-70 Year Old Gifts For Man, Woman - 20 Oz Tumbler COG: 3,32 / Price: 19,98";"B0DHCGTL3R";"DF-AWOB-F9BG";"5";"";"99,9";"";"-36,83";"-36,83";"";"";"";"";"";"";"-";"";"-37,25";"-16,6";"";"9,22";"9,22";"25,82";"";"9,23";"55,54";"2 797";"36,87";"48";"10,42"
"NewEleven Gift For Boss - Thank You Boss Gifts For Women, Men, Leader - Meaningful Present, Appreciation Gifts For Boss From Coworker, Staff - Greeting Card COG: 0,39 / Price: 5,99";"B0FC65ZB93";"S6-VP1K-5XOQ";"5";"";"24,95";"-1,05";"-65,15";"-65,15";"";"";"";"";"";"";"-";"";"-15,42";"-1,95";"";"-58,62";"-58,62";"-56,67";"";"-234,95";"-3 006,15";"";"261,12";"55";"9,09"
"NewEleven Farewell Gifts For Coworkers - Coworker Leaving Gifts For Women, Goodbye Gift Card, Going Away Gift For Colleague, Work Bestie - Greeting Card COG: 0,39 / Price: 5,99";"B0FC68NMQ2";"UO-G2CF-RBYF";"5";"";"24,95";"";"-92,65";"-92,65";"";"";"";"";"";"";"-";"";"-15,6";"-1,95";"";"-85,25";"-85,25";"-83,3";"";"-341,68";"-4 371,79";"";"371,34";"62";"8,06"
"NewEleven 50th Birthday Gifts For Women, Her - 1975 50th Birthday Decorations - Gift For Women Turning 50-50 Year Old Gifts For Her, Mom, Wife, Friends - 12 Oz Wine Tumbler COG: 3,39 / Price: 16,98";"B089QFYLFB";"XH-ELQT-PEJ2";"4";"";"79,92";"";"-24";"-24";"";"";"";"";"";"";"100";"3,39";"-29,8";"-13,56";"";"15,95";"15,95";"26,12";"";"19,96";"117,63";"9 052";"30,03";"42";"9,52"
"NewEleven Retirement Gifts For Men Women 2025 - Retirement Party Decorations - Retired Presents For Coworker Leaving, Men, Retired People, Coworkers, Friends - 20 Oz Tumbler COG: 4,34 / Price: 19,98";"B09XXP5V2W";"FL-GKXG-L8RH";"4";"";"79,92";"";"-29,55";"-29,55";"";"";"";"";"";"";"-";"";"-13,57";"-17,36";"";"19,44";"19,44";"36,8";"";"24,32";"111,98";"30 378";"36,97";"77";"5,19"
"NewEleven Gifts For Mom - Birthday Gifts For Mom From Kids – Unique Birthday Present Ideas For Mother, New Mom, Mom To Be, Wife From Daughter, Son, Husband - 16 Oz Coffee Glass COG: 2,25 / Price: 16,98";"B0C9BZRC4K";"YM-PHWT-7K9Y";"4";"";"67,92";"";"-39,13";"-39,13";"";"";"";"";"";"";"-";"";"-31,2";"-9";"";"-11,41";"-11,41";"-2,41";"";"-16,80";"-126,78";"24 243";"57,61";"39";"10,26"
"NewEleven Gifts For Him - Fishing Gifts For Men, Dad, Fisherman, Father - Practical Gift, Dad Birthday Present, Men, Husband - 20 Oz Tumbler COG: 3,66 / Price: 17,98";"B0CY4MC1GJ";"YJ-23CQ-KDB5";"4";"";"75,92";"-0,8";"";"";"";"";"";"";"";"";"-";"";"-30,61";"-14,64";"";"29,87";"29,87";"44,51";"";"39,34";"204,03";"18 035";"";"27";"14,81"
"NewEleven 50th Birthday Gifts For Women, 50th Birthday Decorations, 50 Years Old Gifts For Her, Sister, Mom, Bestie, 1975 Birthday Gift For Women, Fifties Wine Tumbler - 12 Oz Tumbler COG: 3,84 / Price: 16,98";"B0D5YHG24C";"V3-2DHI-A0G1";"4";"";"67,92";"-4,75";"";"";"";"";"";"";"";"";"-";"";"-27,03";"-15,36";"";"20,78";"20,78";"36,14";"";"30,59";"135,29";"9 052";"";"9";"44,44"
"NewEleven Gifts for Women Friendship - Funny Gift for Friends Female - Unique Friendship Gifts for Women, Friend, Female, Bestie, BFF, Soul Sister, Work Bestie - Candle COG: 4,55 / Price: 17,98";"B0D9L8P1XL";"1G-WJN6-34JP";"4";"1";"71,92";"";"-9,6";"-9,6";"";"";"";"";"";"25,00";"-";"-8,74";"-31,84";"-18,2";"";"3,54";"3,54";"21,74";"";"4,92";"19,45";"191 277";"13,35";"26";"15,38"
"NewEleven 30th Birthday Gifts For Her Women - 1995 30th Birthday Decorations For Woman - 30 Year Old Gifts Idea For Friends, Sister - 16 Oz Coffee Glass COG: 2,11 / Price: 15,98";"B0DGGDN9WS";"SZ-GAM6-6BB0";"4";"1";"63,92";"";"-31,51";"-31,51";"";"";"";"";"";"25,00";"-";"-13,87";"-30,16";"-8,44";"";"-20,06";"-20,06";"-11,62";"";"-31,38";"-237,68";"9 020";"49,30";"65";"6,15"
