"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Ads";"Sponsored products (PPC)";"Sponsored Display";"Sponsored brands (HSA)";"Sponsored Brands Video";"Google ads";"Facebook ads";"% Refunds";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Net profit";"Estimated payout";"Expenses";"Margin";"ROI";"BSR";"Real ACOS";"Sessions";"Unit Session Percentage"
"NewEleven 60th Birthday Gifts For Women - 1965 Birthday Decorations For Women - Happy 60th Celebration Gifts - Gift for turning 60 For Mom, Wife, Aunt - 12 Oz Wine Tumbler COG: 3,31 / Price: 19,98";"B08R8PXYL6";"ZG-6MPB-F5JV";"11";"";"219,78";"";"-85,92";"-85,92";"";"";"";"";"";"";"-";"";"-76,37";"-39,72";"";"17,77";"17,77";"57,49";"";"8,09";"44,74";"6 843";"39,09";"51";"21,57"
"NewEleven Retirement Gifts For Woman 2025 - Funny Retirement Gifts For Coworker Leaving - Farewell, Leaving, Goodbye Gift For Coworkers, Friends - 12 Oz Tumbler COG: 4,14 / Price: 22,98";"B08ZRWW1W4";"A6-H1II-ZKFG";"11";"";"252,78";"-1,15";"-77,55";"-77,55";"";"";"";"";"";"";"100";"4,14";"-87,25";"-45,54";"";"45,43";"45,43";"86,83";"";"17,97";"99,76";"10 670";"30,68";"51";"21,57"
"NewEleven 30th Birthday Gifts For Her Women - 1995 30th Birthday Decorations For Woman - 30 Year Old Gifts Idea For Friends, Sister - 16 Oz Coffee Glass COG: 2,11 / Price: 15,98";"B0DGGDN9WS";"SZ-GAM6-6BB0";"10";"";"159,8";"";"-36,67";"-36,67";"";"";"";"";"";"";"-";"";"-75,4";"-21,1";"";"26,63";"26,63";"47,73";"";"16,66";"126,21";"8 917";"22,95";"50";"20,00"
"NEWELEVEN Valentines Gifts For Men - Aprons For Men With Pockets - Funny Gifts For Him - BBQ Kitchen Chef Apron COG: 3,54 / Price: 15,98";"B08ZYGT8SH";"QV-HPXT-L8DT";"9";"";"143,82";"-1,6";"-69,58";"-69,58";"";"";"";"";"";"";"-";"";"-68,04";"-31,86";"";"-27,26";"-27,26";"4,6";"";"-18,95";"-85,56";"15 209";"48,38";"101";"8,91"
"NewEleven 50th Birthday Gifts For Women - 1975 50th Birthday Decorations For Women - Gifts For Her Turning 50 Year Old - 20 Oz Tumbler COG: 3,31 / Price: 21,98";"B0DH7X6R1J";"YJ-F5N3-DGJ5";"8";"";"175,84";"";"-91,52";"-91,52";"";"";"";"";"";"";"-";"";"-62,24";"-26,48";"";"-4,40";"-4,40";"22,08";"";"-2,50";"-16,62";"2 384";"52,05";"64";"12,50"
"NewEleven Gifts For Mom - Birthday Card For Mom From Daughter, Son, Kids, Husband - Wife Gift - Unique Present Ideas For Mother, Mother In Law, Wife, New Mama - Greeting Card COG: 0,46 / Price: 9,99";"B0F2TDMHFC";"LT-01MF-LZ2N";"8";"";"79,92";"";"-24,72";"-24,72";"";"";"";"";"";"";"-";"";"-31,52";"-3,68";"";"20,00";"20,00";"23,68";"";"25,03";"543,48";"6 341";"30,93";"192";"4,17"
"NewEleven Coworker Gifts For Women, Men - Funny Best Friend Present For Work Bestie, Boss, Friends - Gift For Boss, Employer, Bestfriend Gag Gift From Colleague, Friends - 20 Oz Tumbler COG: 0 / Price: 19,98";"B0F6M1XX87";"51-MNGA-I4QG";"8";"";"159,84";"-4,2";"-188,72";"-188,72";"";"";"";"";"";"";"-";"";"-58,91";"";"";"-91,99";"-91,99";"-91,99";"";"-57,55";"";"182 023";"118,07";"51";"15,69"
"NewEleven Gifts For Men, Dad, Husband, Him - Aprons For Men With Pockets - Funny Gifts For Men, Dad, Husband, Boyfriend, Him, Brother, Uncle - Grill Cooking BBQ Kitchen Chef Apron COG: 3,92 / Price: 15,98";"B08CDFWN1Q";"T7-POTQ-PD13";"7";"";"111,86";"-6,39";"";"";"";"";"";"";"";"";"";"";"-40,72";"-27,44";"";"37,31";"37,31";"64,75";"";"33,35";"135,97";"15 209";"";"33";"21,21"
"NewEleven 50th Birthday Gifts For Her, Women - Vintage 1975 50th Birthday Decorations For Women - 50 Year Old Present Ideas For Wife, Mom, Grandma, Aunt, Friends, Female - 16 Oz Wine Glass COG: 4,26 / Price: 12,99";"B0DH7Y6RDX";"IC-D6DJ-S9KY";"7";"1";"90,93";"-3,9";"";"";"";"";"";"";"";"14,29";"-";"-11,37";"-47,15";"-29,82";"";"-1,31";"-1,31";"28,51";"";"-1,44";"-4,39";"45 687";"";"21";"33,33"
"NewEleven Nurse Gifts For Women, Nursing Student, Nurses Practitioner, Registered Nurses - Nurse Appreciation Gifts For Women From Friends, Family And Coworker - 20 Oz Tumbler COG: 3,5 / Price: 12,98";"B0DWN2GX75";"P3-U5Q5-Y2JP";"7";"";"90,86";"-6,49";"-3,6";"-3,6";"";"";"";"";"";"";"-";"";"-42,98";"-24,5";"";"13,29";"13,29";"37,79";"";"14,63";"54,24";"40 657";"3,96";"19";"36,84"
"NewEleven Gifts For Sister From Sister, Brother - Unique Birthday Present For Sisters, Soul Sis, Big, Little Sisters, Sis In Law, Sibling, Bestie - 16 Oz Coffee Glass COG: 2,13 / Price: 16,98";"B0C9C5VX7S";"T8-BRCL-CEUK";"6";"";"59,94";"-2,1";"-1,66";"-1,66";"";"";"";"";"";"";"-";"";"-34,32";"-12,78";"";"9,08";"9,08";"21,86";"";"15,15";"71,05";"40 442";"2,77";"15";"40,00"
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Kids - Husband Gift - Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter, Son - 20 Oz Tumbler COG: 3,44 / Price: 19,98";"B0CM5RJ8VD";"1J-71GS-RJFC";"6";"1";"119,88";"";"";"";"";"";"";"";"";"16,67";"-";"-19,24";"-34,05";"-20,64";"";"45,95";"45,95";"66,59";"";"38,33";"222,63";"2 233";"";"25";"24,00"
"NewEleven Gift For Friends, Bestie - Birthday Gifts for Women Friendship - Unique Friendship Gifts For Women, Friend, Bestie, Bff, Soul Sister, Work Bestie - 16 Oz Coffee Glass COG: 2,81 / Price: 14,98";"B0CRKQR2KF";"C6-OPZ3-4B3S";"6";"";"59,94";"-1";"-7,41";"-7,41";"";"";"";"";"";"";"-";"";"-32,4";"-16,86";"";"2,27";"2,27";"19,13";"";"3,79";"13,46";"12 820";"12,36";"47";"12,77"
"NewEleven Gifts For Girl Mom - Gift For A Mom Of Girls, Pregnant Moms, Expecting Moms, Mama, Mother To Be, Mommy To Be, First Time Mommy - 16 Oz Coffee Glass COG: 2,46 / Price: 15,98";"B0D1K731RT";"9U-YWFQ-3O7Z";"6";"";"95,88";"";"-7,65";"-7,65";"";"";"";"";"";"";"-";"";"-45,78";"-14,76";"";"27,69";"27,69";"42,45";"";"28,88";"187,60";"5 676";"7,98";"26";"23,08"
"NewEleven Retirement Gifts, Farewell Gift, Goodbye Present for Coworkers, New Beginnings Gifts for Women Men, Christmas Gift for Coworkers Friends Work Bestie Boss Leader - 8 Oz Candle COG: 4,99 / Price: 15,98";"B0D7HMXCSP";"UB-TA3P-4YBQ";"6";"";"107,88";"-1,8";"";"";"";"";"";"";"";"";"100";"9,98";"-47,46";"-29,94";"";"38,66";"38,66";"58,62";"";"35,84";"129,12";"51 535";"";"48";"12,50"
"NewEleven Gifts for Women Friendship - Funny Gift for Friends Female - Unique Friendship Gifts for Women, Friend, Female, Bestie, BFF, Soul Sister, Work Bestie - Candle COG: 4,55 / Price: 17,98";"B0D9L8P1XL";"1G-WJN6-34JP";"6";"";"107,88";"";"-13,7";"-13,7";"";"";"";"";"";"";"-";"";"-47,76";"-27,3";"";"19,12";"19,12";"46,42";"";"17,72";"70,04";"215 126";"12,70";"25";"24,00"
"NewEleven 70th Birthday Gifts For Men Women - 1955 70th Birthday Decorations - Gifts For Men Women Turning 70-70 Year Old Gifts For Man, Woman - 20 Oz Tumbler COG: 3,32 / Price: 19,98";"B0DHCGTL3R";"DF-AWOB-F9BG";"6";"";"119,88";"";"-29,73";"-29,73";"";"";"";"";"";"";"-";"";"-44,7";"-19,92";"";"25,53";"25,53";"45,45";"";"21,30";"128,16";"2 384";"24,80";"27";"22,22"
"NewEleven Gifts For Mom, Birthday Gifts For Mom From Daughters, Son - New Mom Gift, Mother In Law - Bible Jar For Mom - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 1,99 / Price: 16,98";"B0DVSKXLS5";"UI-VXIT-1YW7";"6";"1";"101,88";"";"-59,38";"-59,38";"";"";"";"";"";"16,67";"100";"-9,63";"-225,85";"-11,94";"";"-204,92";"-204,92";"-194,97";"";"-201,14";"-1 716,25";"8 731";"58,28";"309";"1,94"
"NewEleven Sister Birthday Gifts - Gift For Sister, Soul Sis, Sisters In Law - Sisters Gifts From Sister, Brother, Friend, Family - Decorative Glass Scripture Jar With 92 Bible Verse COG: 2,59 / Price: 18,98";"B0F13S4HSG";"M7-LMCU-PTYK";"6";"3";"113,88";"";"-39,95";"-39,95";"";"";"";"";"";"50,00";"-";"-30,16";"-28,36";"-15,54";"";"-0,13";"-0,13";"15,41";"";"-0,11";"-0,84";"8 702";"35,08";"124";"4,84"
"NewEleven Birthday Gifts For Women - Christian Gifts For Women, Her, Friends - Appreciation Present From Friend, Family - Decorative Glass Inspirational Scripture Jar With 92 Bible Verse COG: 2,62 / Price: 16,98";"B0F6M3X7LG";"9Y-C7LJ-8AVP";"6";"";"107,88";"-1,8";"-59,53";"-59,53";"";"";"";"";"";"";"-";"";"-40,91";"-15,72";"";"-10,08";"-10,08";"5,64";"";"-9,34";"-64,12";"8 688";"55,18";"60";"10,00"
"NewEleven Coworker Leaving Gifts - Gifts For Coworker Farewell, Going Away, Goodbye, New Job - Good Luck Presents For Friends, Boss, Women, Work Bestie – 16 Oz Coffee Glass COG: 2,42 / Price: 14,98";"B0BRB6NJCT";"MF-GYAU-GTQX";"5";"";"74,9";"-1,5";"-2,12";"-2,12";"";"";"";"";"";"";"-";"";"-34,88";"-12,1";"";"24,30";"24,30";"36,4";"";"32,44";"200,83";"12 814";"2,83";"46";"10,87"
"NewEleven 30th Birthday Gifts For Women - 30s Birthday Decorations - 30 Year Old Gifts For Her, Woman, Sister, Mom, Daughter, Best Friend - In My Thirties Era Glass - 16 Oz Coffee Glass COG: 2,1 / Price: 15,98";"B0CYPT8HM7";"C9-FSMU-8JV2";"5";"";"84,9";"";"-35,86";"-35,86";"";"";"";"";"";"";"-";"";"-38,55";"-10,5";"";"-0,01";"-0,01";"10,49";"";"-0,01";"-0,10";"8 917";"42,24";"12";"41,67"
"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Sister, Mom, Daughter, Best Friend - In My Forties Era Wine Tumbler - 12 Oz Tumbler COG: 3,21 / Price: 17,98";"B0CYS94K31";"75-LNB7-IBAL";"5";"";"89,9";"-2,7";"-8,66";"-8,66";"";"";"";"";"";"";"-";"";"-35,14";"-16,05";"";"27,35";"27,35";"43,4";"";"30,42";"170,40";"6 843";"9,63";"17";"29,41"
"NewEleven Engagement Gifts for Couples 2025 - Gift for Newly Engaged Couples, Happy Engagement Gifts for Her, Women, Friends, Bride to Be Gift, Glass Ornament COG: 1,8 / Price: 9,99";"B0DRT3MK34";"87-ARXM-YV1I";"5";"";"59,95";"";"-44,81";"-44,81";"";"";"";"";"";"";"-";"";"-26,55";"-9";"";"-20,41";"-20,41";"-11,41";"";"-34,05";"-226,78";"66 626";"74,75";"31";"16,13"
"NewEleven Daughter Birthday Gifts - Gifts For Daughter, Daughters In Law - Daughters Birthday Gift Ideas From Mom, Dad - Decorative Glass Scripture Jar With 92 Bible Verse COG: 2,44 / Price: 17,98";"B0F13VCCMP";"CG-9LUS-K14G";"5";"";"89,9";"";"-11,67";"-11,67";"";"";"";"";"";"";"-";"";"-35,6";"-12,2";"";"30,43";"30,43";"42,63";"";"33,85";"249,43";"8 688";"12,98";"69";"7,25"
"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Bookish Gift for Readers, Librarians, Bookaholics, Bookworm - Birthday Gift For Women, Her, Best Friend – 16 Oz Coffee Glass COG: 2,25 / Price: 12,98";"B0BYDDFNBD";"BC-HKBD-KBAM";"4";"";"39,96";"";"";"";"";"";"";"";"";"";"-";"";"-23,48";"-9";"";"7,48";"7,48";"16,48";"";"18,72";"83,11";"34 313";"";"28";"14,29"
"NewEleven Gifts For Mom - Birthday Gifts For Mom From Kids – Unique Birthday Present Ideas For Mother, New Mom, Mom To Be, Wife From Daughter, Son, Husband - 16 Oz Coffee Glass COG: 2,25 / Price: 16,98";"B0C9BZRC4K";"YM-PHWT-7K9Y";"4";"";"47,92";"";"-15,22";"-15,22";"";"";"";"";"";"";"-";"";"-27,88";"-9";"";"-4,18";"-4,18";"4,82";"";"-8,72";"-46,44";"25 644";"31,76";"181";"2,21"
"NewEleven Gifts For Nurse - Nurse Gift For Women - Caregiver Appreciation Gifts, Nursing Student, Nurses Practitioner - RN Gift For Nurses Women - 16 Oz Coffee Glass COG: 2,33 / Price: 9,99";"B0CBJR253J";"DM-ZO4D-MA58";"4";"";"39,96";"";"-15,26";"-15,26";"";"";"";"";"";"";"-";"";"-21,72";"-9,32";"";"-6,34";"-6,34";"2,98";"";"-15,87";"-68,03";"37 448";"38,19";"10";"40,00"
"NewEleven Fathers Day Gift For Him - Birthday Gifts For Men, Funny Gift For Dad, Husband, Grandpa, Uncle, Old Men - Cool Gifts For Dad From Daughter, Son – 20 Oz Tumbler COG: 3,47 / Price: 19,98";"B0CRDFWF44";"A5-0R5N-261B";"4";"";"79,92";"";"-13,6";"-13,6";"";"";"";"";"";"";"-";"";"-29,8";"-13,88";"";"22,64";"22,64";"36,52";"";"28,33";"163,11";"2 206";"17,02";"23";"17,39"
"NewEleven 60th Birthday Gifts For Men Women - 1965 60th Birthday Decorations For Him Her - Turning 60 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,31 / Price: 19,98";"B0DH87FYNN";"UM-NFPU-HUFM";"4";"";"79,92";"";"-29,43";"-29,43";"";"";"";"";"";"";"-";"";"-29,8";"-13,24";"";"7,45";"7,45";"20,69";"";"9,32";"56,27";"2 384";"36,82";"25";"16,00"
"NewEleven Fathers Day Gift For Dad, Birthday Gifts For Dad From Daughter, Son - New Dad Gift, Bible Jar For Father - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 2,14 / Price: 16,98";"B0DVSKBSWN";"GE-UCH3-MNIE";"4";"";"67,92";"";"-14,92";"-14,92";"";"";"";"";"";"";"100";"2,14";"-27,84";"-8,56";"";"18,74";"18,74";"25,16";"";"27,59";"218,93";"8 731";"21,97";"62";"6,45"
"NewEleven Retirement Gifts - Retirement Gift for Woman, Farewell Gift, Goodbye Present for Men, Women - Going Away, Goodbye Gifts for Coworkers - Candle COG: 3,8 / Price: 11,98";"B0F3C9BMFZ";"WY-FHPL-MTWW";"4";"";"47,92";"-1,2";"-11,57";"-11,57";"";"";"";"";"";"";"";"";"-25,92";"-15,2";"";"-5,97";"-5,97";"9,23";"";"-12,46";"-39,28";"51 535";"24,14";"12";"33,33"
"NewEleven Best Friend Birthday Gifts For Women - Best Friend Gift For Her, Him - Bestie Gift, Christian Present From Friends - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 2,62 / Price: 17,98";"B0F8VPS7QN";"FY-G9UN-GE5E";"4";"";"71,92";"";"";"";"";"";"";"";"";"";"-";"";"-27,48";"-10,48";"";"33,96";"33,96";"44,44";"";"47,22";"324,05";"8 688";"";"34";"11,76"
"NewEleven Gifts For Aunt - Aunt Birthday Gifts From Niece, Newphew, Kids - Auntie Gift Ideas, Christian Gift For Aunt, Auntie - Decorative Glass Scripture Jar With 92 Bible Verse COG: 1,97 / Price: 16,98";"B0FBRBL1CQ";"O8-51RP-7R9U";"4";"";"59,92";"";"-239,18";"-239,18";"";"";"";"";"";"";"-";"";"-25,52";"-7,88";"";"-212,66";"-212,66";"-204,78";"";"-354,91";"-2 698,73";"8 688";"399,17";"112";"3,57"
"NewEleven 50th Birthday Gifts For Men Women - 1975 50th Birthday Decorations For Men Women - Gifts For Women Turning 50-50 Year Old Gift For Men, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 4,65 / Price: 14,99";"B08R8SW1NM";"IW-9AEL-FYY3";"3";"";"44,97";"-1,5";"";"";"";"";"";"";"";"";"-";"";"-20,84";"-13,95";"";"8,68";"8,68";"22,63";"";"19,30";"62,22";"17 883";"";"6";"50,00"
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For New Aunt, Auntie, Sister - Aunts Birthday Gift - Announcement, Promoted To Aunty, Best Auntie Ever - 16 Oz Coffee Glass COG: 2,33 / Price: 12,98";"B0BC8SB3Y4";"DT-HT71-4QRG";"3";"";"38,94";"-1,3";"";"";"";"";"";"";"";"";"-";"";"-20,92";"-6,99";"";"9,73";"9,73";"16,72";"";"24,99";"139,20";"24 681";"";"14";"21,43"
"NewEleven Gifts For Dog Lovers, Dogs Owners, Dog Moms, Fur Mama - Dog Mom Gifts For Women - Cute Funny Gift For Women, Best Friend, Girlfriend - 16 Oz Coffee Glass COG: 2,13 / Price: 9,99";"B0BRCG7S9H";"2R-X9LF-IOEW";"3";"";"19,98";"";"";"";"";"";"";"";"";"";"-";"";"-10,86";"-6,39";"";"2,73";"2,73";"9,12";"";"13,66";"42,72";"36 556";"";"5";"60,00"
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Aunt, New Auntie, Sister - Aunty Birthday Gift, Announcement, Promoted To Auntie, Best Aunty Ever - 20 Oz Tumbler COG: 3,83 / Price: 15,98";"B0C9D2PHMH";"GX-USB4-E6T8";"3";"";"47,94";"";"-16,15";"-16,15";"";"";"";"";"";"";"-";"";"-21,57";"-11,49";"";"-1,27";"-1,27";"10,22";"";"-2,65";"-11,05";"10 946";"33,69";"16";"18,75"
"NewEleven Birthday Gifts For Men, Women - Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts For Men Women – 20 Oz Tumbler COG: 3,69 / Price: 17,98";"B0CLYRNFBT";"3N-MM56-1WA4";"3";"";"47,97";"";"-4,92";"-4,92";"";"";"";"";"";"";"-";"";"-21,57";"-11,07";"";"10,41";"10,41";"21,48";"";"21,70";"94,04";"6 843";"10,26";"9";"33,33"
"NewEleven Retirement Gifts For Women 2025 - Happy Retirement Party Decorations - Coworker Leaving Gifts, Farewell Gift, Goodbye Gift For Coworkers, Friends - 16 Oz Wine Glass COG: 4,41 / Price: 23,98";"B0CWNTN1JN";"XL-MR6A-RPZ5";"3";"";"71,94";"";"";"";"";"";"";"";"";"";"-";"";"-27,99";"-13,23";"";"30,72";"30,72";"43,95";"";"42,70";"232,20";"8 143";"";"20";"15,00"
"NewEleven Gifts For New Mom 2025 – Pregnancy Gifts For First Time Mom, Pregnant Mommy, Expecting Mother, Moms To Be, Mommy To Be, New Moms - 16 Oz Coffee Glass COG: 2,23 / Price: 12,99";"B0DCJM56W3";"SG-SV6L-3ILW";"3";"";"38,97";"";"-24,07";"-24,07";"";"";"";"";"";"";"-";"";"-21,42";"-6,69";"";"-13,21";"-13,21";"-6,52";"";"-33,90";"-197,46";"5 676";"61,77";"32";"9,38"
"NewEleven 40th Birthday Gifts for Men Women - 1985 40 Year Old Gifts for Men, Women, Dad, Mom, Husband, Wife - Retro Trucker Hat COG: 1,89 / Price: 16,98";"B0DHC932W2";"HO-F3TN-5J1L";"3";"";"53,94";"";"-8,83";"-8,83";"";"";"";"";"";"";"-";"";"-25,74";"-5,67";"";"13,70";"13,70";"19,37";"";"25,40";"241,62";"171 049";"16,37";"10";"30,00"
"NewEleven House Warming Gifts, New Home Ornament 2025, Dream Home Gift Ideas Decor - Welcome Home Gifts, Housewarming Gift New Home, Best Housewarming Presents 2025 - Glass Ornament COG: 2,33 / Price: 9,99";"B0DPM5JXP7";"BK-7AQP-YXO7";"3";"";"35,97";"";"-12,54";"-12,54";"";"";"";"";"";"";"-";"";"-16,98";"-6,99";"";"-0,54";"-0,54";"6,45";"";"-1,50";"-7,73";"66 626";"34,86";"17";"17,65"
"NewEleven 40th Birthday Gifts For Women - 40th Birthday Decorations For Women, Her - Best 40 Year Old Gifts Ideas For Wife, Mom, Friends, Sister - Turning 40 Presents For Female - 12 Oz Tumbler COG: 3,87 / Price: 14,99";"B089QFK8NV";"6O-P3K0-CFHN";"2";"";"29,98";"";"";"";"";"";"";"";"";"";"-";"";"-13,26";"-7,74";"";"8,98";"8,98";"16,72";"";"29,95";"116,02";"6 843";"";"8";"25,00"
"NewEleven 50th Birthday Gifts For Women, Her - 1975 50th Birthday Decorations - Gift For Women Turning 50-50 Year Old Gifts For Her, Mom, Wife, Friends - 12 Oz Wine Tumbler COG: 3,39 / Price: 16,98";"B089QFYLFB";"XH-ELQT-PEJ2";"2";"1";"39,96";"";"-0,75";"-0,75";"";"";"";"";"";"50,00";"100";"-10,56";"-14,9";"-6,78";"";"6,97";"6,97";"6,97";"";"17,44";"102,80";"6 843";"1,88";"14";"14,29"
"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gift For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler COG: 4,63 / Price: 19,98";"B092HNBJT6";"W7-BHYY-1NZC";"2";"";"39,96";"";"-13,97";"-13,97";"";"";"";"";"";"";"-";"";"-14,9";"-9,26";"";"1,83";"1,83";"11,09";"";"4,58";"19,76";"19 241";"34,96";"34";"5,88"
"NewEleven 20 Oz Tumbler - Farewell Gift for Coworker, BPA-Free Stainless Steel Drinking Cup, Double Wall Vacuum Insulation, Going Away Gift for Men Women, Good Luck Gifts COG: 4,44 / Price: 19,98";"B09XDFF8FF";"HR-LSGT-JYQH";"2";"";"39,96";"";"-14,46";"-14,46";"";"";"";"";"";"";"-";"";"-15,7";"-8,88";"";"0,92";"0,92";"9,8";"";"2,30";"10,36";"35 334";"36,19";"465";"0,43"
