"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Ads";"Sponsored products (PPC)";"Sponsored Display";"Sponsored brands (HSA)";"Sponsored Brands Video";"Google ads";"Facebook ads";"% Refunds";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Net profit";"Estimated payout";"Expenses";"Margin";"ROI";"BSR";"Real ACOS";"Sessions";"Unit Session Percentage"
"NewEleven 60th Birthday Gifts For Women - 1965 60th Birthday Decorations For Woman - Turning 60-60 Year Old Gifts For Women, Mom, Wife - 20 Oz Tumbler COG: 3,26 / Price: 21,98";"B0DM63J16N";"CB-D2S7-7LAE";"12";"";"263,76";"";"-71,2";"-71,2";"";"";"";"";"";"";"100";"3,26";"-93,36";"-39,12";"";"63,34";"63,34";"99,2";"";"24,01";"161,91";"2 818";"26,99";"68";"17,65"
"NewEleven Retirement Gifts, Farewell Gift, Goodbye Present for Coworkers, New Beginnings Gifts for Women Men, Christmas Gift for Coworkers Friends Work Bestie Boss Leader - 8 Oz Candle COG: 4,99 / Price: 15,98";"B0D7HMXCSP";"UB-TA3P-4YBQ";"11";"2";"175,78";"";"";"";"";"";"";"";"";"18,18";"100";"-22,75";"-71,34";"-54,89";"";"26,80";"26,80";"76,7";"";"15,25";"48,82";"64 502";"";"82";"13,41"
"NewEleven Funny Retirement Gifts For Men, Women - Going Away Gift, Coworker Leaving Gifts For Women, Farewell Gift For Coworkers, Boss, Colleague - Greeting Card COG: 0,39 / Price: 7,99";"B0FC69XTZ9";"B4-IRKZ-AKKE";"11";"1";"87,89";"-0,4";"-46,38";"-46,38";"";"";"";"";"";"9,09";"100";"-5,67";"-39,64";"-4,29";"";"-8,49";"-8,49";"-4,59";"";"-9,66";"-197,90";"7 938";"52,77";"76";"14,47"
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Auntie, Sister - Aunty Birthday Gift - Announcement, Promoted To Aunt - 16 Oz Coffee Glass COG: 2,23 / Price: 15,98";"B0BYCT1SRJ";"LH-BSSY-KKX9";"10";"";"159,8";"-1,6";"-24,6";"-24,6";"";"";"";"";"";"";"-";"";"-76,04";"-22,3";"";"35,26";"35,26";"57,56";"";"22,07";"158,12";"31 735";"15,39";"33";"30,30"
"NewEleven Gifts For Mom, Birthday Gifts For Mom From Daughters, Son - New Mom Gift, Mother In Law - Bible Jar For Mom - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 1,99 / Price: 16,98";"B0DVSKXLS5";"UI-VXIT-1YW7";"10";"";"169,8";"-0,85";"-23,86";"-23,86";"";"";"";"";"";"";"-";"";"-52,88";"-19,9";"";"72,31";"72,31";"92,21";"";"42,59";"363,37";"16 477";"14,05";"101";"9,90"
"NewEleven 50th Birthday Gifts For Women, Her - 1975 50th Birthday Decorations - Gift For Women Turning 50-50 Year Old Gifts For Her, Mom, Wife, Friends - 12 Oz Wine Tumbler COG: 3,39 / Price: 16,98";"B089QFYLFB";"XH-ELQT-PEJ2";"9";"";"179,82";"";"-36,43";"-36,43";"";"";"";"";"";"";"100";"3,39";"-67,05";"-30,51";"";"49,22";"49,22";"76,34";"";"27,37";"161,32";"9 724";"20,26";"38";"23,68"
"NewEleven Retirement Gifts For Woman 2025 - Funny Retirement Gifts For Coworker Leaving - Farewell, Leaving, Goodbye Gift For Coworkers, Friends - 12 Oz Tumbler COG: 4,14 / Price: 22,98";"B08ZRWW1W4";"A6-H1II-ZKFG";"8";"";"183,84";"";"-60,61";"-60,61";"";"";"";"";"";"";"50";"4,14";"-63,6";"-33,12";"";"30,65";"30,65";"59,63";"";"16,67";"92,54";"19 584";"32,97";"46";"17,39"
"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Sister, Mom, Daughter, Best Friend - In My Forties Era Wine Tumbler - 12 Oz Tumbler COG: 3,21 / Price: 17,98";"B0CYS94K31";"75-LNB7-IBAL";"8";"1";"143,84";"";"-29,83";"-29,83";"";"";"";"";"";"12,50";"-";"-12,47";"-56,96";"-25,68";"";"18,90";"18,90";"44,58";"";"13,14";"73,60";"9 724";"20,74";"32";"25,00"
"NewEleven 40th Birthday Gifts for Men Women - 1985 40 Year Old Gifts for Men, Women, Dad, Mom, Husband, Wife - Retro Trucker Hat COG: 1,89 / Price: 16,98";"B0DHC932W2";"HO-F3TN-5J1L";"8";"";"135,84";"-9,34";"-19,78";"-19,78";"";"";"";"";"";"";"-";"";"-58,4";"-15,12";"";"33,20";"33,20";"48,32";"";"24,44";"219,58";"131 487";"14,56";"17";"47,06"
"NewEleven 60th Birthday Gifts For Men Women - 1965 60th Birthday Decorations For Him Her - Turning 60 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,31 / Price: 19,98";"B0DH87FYNN";"UM-NFPU-HUFM";"7";"";"139,86";"";"-35,81";"-35,81";"";"";"";"";"";"";"-";"";"-52,15";"-23,17";"";"28,73";"28,73";"51,9";"";"20,54";"124,00";"2 818";"25,60";"37";"18,92"
"NewEleven 50th Birthday Gifts for Men Women - 1975 Birthday Decorations for Him, Her - Gifts for People Turning 50 Year Old Mom, Dad, Wife, Husband - Retro Trucker Hat COG: 1,99 / Price: 17,98";"B0DHC2C1S4";"S1-6FQM-HSP6";"7";"";"125,86";"-3,6";"-12,72";"-12,72";"";"";"";"";"";"";"-";"";"-59,66";"-13,93";"";"35,95";"35,95";"49,88";"";"28,56";"258,08";"131 487";"10,11";"18";"38,89"
"NewEleven Gifts For Mom - Birthday Card For Mom From Daughter, Son, Kids, Husband - Wife Gift - Unique Present Ideas For Mother, Mother In Law, Wife, New Mama - Greeting Card COG: 0,46 / Price: 9,99";"B0F2TDMHFC";"LT-01MF-LZ2N";"7";"1";"69,93";"";"-23,55";"-23,55";"";"";"";"";"";"14,29";"";"-8,67";"-23,46";"-3,68";"";"10,57";"10,57";"14,25";"";"15,12";"287,23";"12 213";"33,68";"31";"22,58"
"NewEleven Gifts For Grandma - Christian Gift, Nana Gift, Grandma Birthday Gifts From Granddaughter, Grandson, Kids - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 0 / Price: 17,98";"B0FBQZZK71";"RW-PY02-EIMY";"7";"";"125,86";"";"-46,65";"-46,65";"";"";"";"";"";"";"-";"";"-52,64";"";"";"26,57";"26,57";"26,57";"";"21,11";"";"16 471";"37,06";"58";"12,07"
"NewEleven Dog Dad Gifts For Men - Humorous Present, Cute Birthday Gifts For Dog Lovers, Husband, Him - Funny Dog Dad Card From Friend, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC5TBFWB";"60-KN47-M9LV";"7";"";"48,93";"-2,45";"-10,68";"-10,68";"";"";"";"";"";"";"-";"";"-23,73";"-2,73";"";"9,34";"9,34";"12,07";"";"19,09";"342,12";"12 202";"21,83";"19";"36,84"
"NewEleven 30th Birthday Gifts For Her Women - 1995 30th Birthday Decorations For Woman - 30 Year Old Gifts Idea For Friends, Sister - 16 Oz Coffee Glass COG: 2,11 / Price: 15,98";"B0DGGDN9WS";"SZ-GAM6-6BB0";"6";"";"95,88";"";"-24,88";"-24,88";"";"";"";"";"";"";"-";"";"-45,24";"-12,66";"";"13,10";"13,10";"25,76";"";"13,66";"103,48";"9 160";"25,95";"50";"12,00"
"NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Him, Her - Turning 40-40 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,29 / Price: 19,98";"B0DH86X93V";"Z0-L1YB-49DF";"6";"1";"119,88";"-1";"-3,18";"-3,18";"";"";"";"";"";"16,67";"-";"-13,87";"-44,54";"-19,74";"";"37,55";"37,55";"57,29";"";"31,32";"190,22";"2 818";"2,65";"19";"31,58"
"NewEleven 70th Birthday Gifts For Men Women - 1955 70th Birthday Decorations - Gifts For Men Women Turning 70-70 Year Old Gifts For Man, Woman - 20 Oz Tumbler COG: 3,32 / Price: 19,98";"B0DHCGTL3R";"DF-AWOB-F9BG";"6";"1";"119,88";"";"-48,11";"-48,11";"";"";"";"";"";"16,67";"-";"-17,34";"-44,7";"-19,92";"";"-10,19";"-10,19";"9,73";"";"-8,50";"-51,15";"2 818";"40,13";"35";"17,14"
"NewEleven Daughter Birthday Gifts - Gifts For Daughter, Daughters In Law - Daughters Birthday Gift Ideas From Mom, Dad - Decorative Glass Scripture Jar With 92 Bible Verse COG: 2,44 / Price: 17,98";"B0F13VCCMP";"CG-9LUS-K14G";"6";"";"107,88";"";"";"";"";"";"";"";"";"";"-";"";"-42,72";"-14,64";"";"50,52";"50,52";"65,16";"";"46,83";"345,08";"16 477";"";"49";"12,24"
"NewEleven Birthday Gifts For Women - Christian Gifts For Women, Her, Friends - Appreciation Present From Friend, Family - Decorative Glass Inspirational Scripture Jar With 92 Bible Verse COG: 2,62 / Price: 16,98";"B0F6M3X7LG";"9Y-C7LJ-8AVP";"6";"";"101,88";"-0,85";"-20,61";"-20,61";"";"";"";"";"";"";"-";"";"-40,11";"-15,72";"";"24,59";"24,59";"40,31";"";"24,14";"156,42";"16 477";"20,23";"33";"18,18"
"NewEleven Gifts For Aunt - Aunt Birthday Gifts From Niece, Newphew, Kids - Auntie Gift Ideas, Christian Gift For Aunt, Auntie - Decorative Glass Scripture Jar With 92 Bible Verse COG: 1,97 / Price: 16,98";"B0FBRBL1CQ";"O8-51RP-7R9U";"6";"";"101,88";"";"-6,78";"-6,78";"";"";"";"";"";"";"-";"";"-40,26";"-11,82";"";"43,02";"43,02";"54,84";"";"42,23";"363,96";"16 477";"6,65";"34";"17,65"
"NewEleven Gifts For Women - Wedding Anniversary Card For Wife, Husband, Couple - Romanic Love Gifts For Boyfriend From Girlfriend, Her - Greeting Card COG: 0,42 / Price: 6,99";"B0FC5SSDXK";"D0-B6A7-C5GP";"6";"";"41,94";"";"-9,84";"-9,84";"";"";"";"";"";"";"-";"";"-20,7";"-2,52";"";"8,88";"8,88";"11,4";"";"21,17";"352,38";"21 843";"23,46";"57";"10,53"
"NewEleven Dog Mom Gifts For Women - Dog Mom Card, Cute Gifts For Dog Lovers, Dogs Owners - Birthday Gift, Dogs Moms Gift From Friend, Husband, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC5XQTBQ";"1A-JRBV-8HH8";"6";"";"41,94";"";"-9,15";"-9,15";"";"";"";"";"";"";"-";"";"-20,7";"-2,34";"";"9,75";"9,75";"12,09";"";"23,25";"416,67";"12 202";"21,82";"13";"46,15"
"NewEleven Retirement Gifts - Retirement Card For Women, Men, Boss - Coworker Leaving Gifts For Women, Happy Farewell Card, Meaningful Gift From Colleague - Greeting Card COG: 0,39 / Price: 7,99";"B0FC69GZW9";"W6-C0RK-V9ZB";"6";"";"41,94";"";"-20,43";"-20,43";"";"";"";"";"";"";"-";"";"-17,52";"-2,73";"";"1,26";"1,26";"3,99";"";"3,00";"46,15";"7 922";"48,71";"31";"19,35"
"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gift For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler COG: 4,63 / Price: 19,98";"B092HNBJT6";"W7-BHYY-1NZC";"5";"";"99,9";"-2";"-28,83";"-28,83";"";"";"";"";"";"";"-";"";"-36,92";"-23,15";"";"9,00";"9,00";"32,15";"";"9,01";"38,88";"24 093";"28,86";"57";"8,77"
"NewEleven Gifts For Godmother - Will You Be My Godmother From GodChild - Pregnancy Announcement Gifts For God Mother, Godmom, Godparents - 16 Oz Coffee Glass COG: 2,15 / Price: 14,98";"B0CJ2CKDR8";"SE-AHQ6-UUXA";"5";"1";"69,9";"";"-13,07";"-13,07";"";"";"";"";"";"20,00";"-";"-11,26";"-36,5";"-10,75";"";"-1,68";"-1,68";"9,07";"";"-2,40";"-15,63";"42 190";"18,70";"20";"25,00"
"NewEleven Gifts For New Mom 2025 – Pregnancy Gifts For First Time Mom, Pregnant Mommy, Expecting Mother, Moms To Be, Mommy To Be, New Moms - 16 Oz Coffee Glass COG: 2,23 / Price: 12,99";"B0DCJM56W3";"SG-SV6L-3ILW";"5";"";"64,95";"";"-17,95";"-17,95";"";"";"";"";"";"";"-";"";"-35,71";"-11,15";"";"0,14";"0,14";"11,29";"";"0,22";"1,26";"8 883";"27,64";"34";"14,71"
"NewEleven 50th Birthday Gifts For Women - 1975 50th Birthday Decorations For Women - Gifts For Her Turning 50 Year Old - 20 Oz Tumbler COG: 3,31 / Price: 21,98";"B0DH7X6R1J";"YJ-F5N3-DGJ5";"5";"1";"109,9";"";"-31,88";"-31,88";"";"";"";"";"";"20,00";"100";"-11,95";"-38,9";"-16,55";"";"10,62";"10,62";"23,86";"";"9,66";"64,17";"2 818";"29,01";"47";"10,64"
"NewEleven Best Friends Gift - Heartfelt Message, Birthday Card For Friend - Best Friend Birthday Gifts For Women, Men, Meaningful Gift From Friends - Greeting Card COG: 0,39 / Price: 7,99";"B0FC6158DB";"6B-3XRW-U6OQ";"5";"";"39,95";"";"";"";"";"";"";"";"";"";"-";"";"-18,05";"-1,95";"";"19,95";"19,95";"21,9";"";"49,94";"1 023,08";"7 938";"";"27";"18,52"
"NewEleven 40th Birthday Gifts For Women - 40th Birthday Decorations For Women, Her - Best 40 Year Old Gifts Ideas For Wife, Mom, Friends, Sister - Turning 40 Presents For Female - 12 Oz Tumbler COG: 3,87 / Price: 14,99";"B089QFK8NV";"6O-P3K0-CFHN";"4";"";"59,96";"";"";"";"";"";"";"";"";"";"-";"";"-26,55";"-15,48";"";"17,93";"17,93";"33,41";"";"29,90";"115,83";"9 724";"";"14";"28,57"
"NewEleven 60th Birthday Gifts For Women - 1965 Birthday Decorations For Women - Happy 60th Celebration Gifts - Gift for turning 60 For Mom, Wife, Aunt - 12 Oz Wine Tumbler COG: 3,31 / Price: 19,98";"B08R8PXYL6";"ZG-6MPB-F5JV";"4";"1";"79,92";"";"-32,77";"-32,77";"";"";"";"";"";"25,00";"-";"-17,34";"-29,8";"-13,24";"";"-13,23";"-13,23";"0,01";"";"-16,55";"-99,92";"9 725";"41,00";"30";"13,33"
"NewEleven Gift For Brother From Sister, Bro - Best Birthday Gift For Big, Little Brother, Siblings, Brothers In Law - Funny Gag Gifts For Men - 20 Oz Tumbler COG: 4,4 / Price: 19,98";"B09792XF8F";"CC-VIYV-1LFP";"4";"";"79,92";"";"";"";"";"";"";"";"";"";"-";"";"-31,4";"-17,6";"";"30,92";"30,92";"48,52";"";"38,69";"175,68";"15 122";"";"27";"14,81"
"NewEleven Retirement Gifts For Men Women 2025 - Retirement Party Decorations - Retired Presents For Coworker Leaving, Men, Retired People, Coworkers, Friends - 20 Oz Tumbler COG: 4,34 / Price: 19,98";"B09XXP5V2W";"FL-GKXG-L8RH";"4";"";"79,92";"";"";"";"";"";"";"";"";"";"-";"";"-29,8";"-17,36";"";"32,76";"32,76";"50,12";"";"40,99";"188,71";"46 799";"";"19";"21,05"
"NewEleven Gifts For Nurse - Nurse Gift For Women - Caregiver Appreciation Gifts, Nursing Student, Nurses Practitioner - RN Gift For Nurses Women - 16 Oz Coffee Glass COG: 2,33 / Price: 9,99";"B0CBJR253J";"DM-ZO4D-MA58";"4";"";"39,96";"";"";"";"";"";"";"";"";"";"-";"";"-18,82";"-11,65";"";"9,49";"9,49";"21,14";"";"23,75";"81,46";"44 553";"";"21";"19,05"
"NewEleven Birthday Gifts For Men, Women - Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts For Men Women – 20 Oz Tumbler COG: 3,76 / Price: 16,99";"B0CLYSGX7Q";"OA-DGFL-ZKWU";"4";"";"67,96";"";"";"";"";"";"";"";"";"";"-";"";"-29,46";"-15,04";"";"23,46";"23,46";"38,5";"";"34,52";"155,98";"9 724";"";"5";"80,00"
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Kids - Husband Gift - Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter, Son - 20 Oz Tumbler COG: 3,44 / Price: 19,98";"B0CM5RJ8VD";"1J-71GS-RJFC";"4";"";"79,92";"";"";"";"";"";"";"";"";"";"-";"";"-18,67";"-13,76";"";"47,49";"47,49";"61,25";"";"59,42";"345,13";"6 951";"";"32";"12,50"
"NewEleven Gifts For Him - Fishing Gifts For Men, Dad, Fisherman, Father - Practical Gift, Dad Birthday Present, Men, Husband - 20 Oz Tumbler COG: 3,66 / Price: 17,98";"B0CY4MC1GJ";"YJ-23CQ-KDB5";"4";"";"71,92";"";"-18,63";"-18,63";"";"";"";"";"";"";"-";"";"-30,08";"-14,64";"";"8,57";"8,57";"23,21";"";"11,92";"58,54";"15 122";"25,90";"35";"11,43"
"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Book Themed Gift for Readers, Librarians, Bookaholics - Birthday Gift For Women, Her, Best Friend – 16 Oz Coffee Glass COG: 2,32 / Price: 13,98";"B0CZDV6J3V";"0B-GUIB-F6GL";"4";"";"55,92";"";"";"";"";"";"";"";"";"";"-";"";"-29,2";"-9,28";"";"17,44";"17,44";"26,72";"";"31,19";"187,93";"93 130";"";"19";"21,05"
"NewEleven Retirement Gift For Woman - Retirement Card For Women, Men, Boss - Funny Retirements Gifts For Men, Farewell Gifts For Coworkers From Work Bestie, Colleague - Greeting Card COG: 0,39 / Price: 5,99";"B0FC69R4PK";"A9-HSHI-ATQO";"4";"";"23,96";"";"-14,88";"-14,88";"";"";"";"";"";"";"-";"";"-13,12";"-1,56";"";"-5,60";"-5,60";"-4,04";"";"-23,37";"-358,97";"7 938";"62,10";"25";"16,00"
"NewEleven Wedding Gifts For Couples 2025 - Funny Wedding Card For Bride And Groom, Newly Wed Gifts For Couple - Meaningful Present From Friend And Family - Greeting Card COG: 0,39 / Price: 4,99";"B0FC6DQZCQ";"DP-MOZ6-JMS1";"4";"";"19,96";"-1";"";"";"";"";"";"";"";"";"-";"";"-12,28";"-1,56";"";"5,12";"5,12";"6,68";"";"25,65";"328,21";"21 843";"";"20";"20,00"
"NewEleven Birthday Gifts for Women - Thank You Present, Christian Gifts for Women, Mom, Teacher - Inspirational Gift for Coworker - Handmade Positive Sunflower Doll Crochet with Card COG: 0 / Price: 9,99";"B0FCLHRJ36";"0M-ATAJ-MC5Y";"4";"";"39,96";"";"-5,04";"-5,04";"";"";"";"";"";"";"-";"";"-19,12";"";"";"15,80";"15,80";"15,8";"";"39,54";"";"227 234";"12,61";"23";"17,39"
"NewEleven Coworker Leaving Gifts - Gifts For Coworker Farewell, Going Away, Goodbye, New Job - Good Luck Presents For Friends, Boss, Women, Work Bestie – 16 Oz Coffee Glass COG: 2,42 / Price: 14,98";"B0BRB6NJCT";"MF-GYAU-GTQX";"3";"";"47,94";"";"";"";"";"";"";"";"";"";"-";"";"-21,57";"-7,26";"";"19,11";"19,11";"26,37";"";"39,86";"263,22";"19 743";"";"48";"6,25"
"NewEleven Gifts For Cat Mom, Cats Lover - Cat Gifts For Women - Cute Kitten Stuff, Cats Themed Gift For Women - Cute Funny Gift For Her, Best Friend - 16 Oz Coffee Glass COG: 2 / Price: 9,99";"B0BRCJ5VYH";"CZ-V369-AMB3";"3";"";"29,97";"";"";"";"";"";"";"";"";"";"-";"";"-18,75";"-6";"";"5,22";"5,22";"11,22";"";"17,42";"87,00";"53 999";"";"10";"30,00"
"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Bookish Gift for Readers, Librarians, Bookaholics, Bookworm - Birthday Gift For Women, Her, Best Friend – 16 Oz Coffee Glass COG: 2,25 / Price: 12,98";"B0BYDDFNBD";"BC-HKBD-KBAM";"3";"";"38,94";"";"";"";"";"";"";"";"";"";"-";"";"-21,42";"-6,75";"";"10,77";"10,77";"17,52";"";"27,66";"159,56";"51 481";"";"46";"6,52"
"NewEleven Gifts For Mom - Birthday Gifts For Mom From Kids – Unique Birthday Present Ideas For Mother, New Mom, Mom To Be, Wife From Daughter, Son, Husband - 16 Oz Coffee Glass COG: 2,25 / Price: 16,98";"B0C9BZRC4K";"YM-PHWT-7K9Y";"3";"1";"50,94";"";"-14,54";"-14,54";"";"";"";"";"";"33,33";"100";"-10,23";"-23,4";"-6,75";"";"-3,98";"-3,98";"-1,73";"";"-7,81";"-58,96";"32 958";"28,54";"19";"15,79"
"NewEleven Gifts For Girl Mom - Gift For A Mom Of Girls, Pregnant Moms, Expecting Moms, Mama, Mother To Be, Mommy To Be, First Time Mommy - 16 Oz Coffee Glass COG: 2,46 / Price: 15,98";"B0D1K731RT";"9U-YWFQ-3O7Z";"3";"";"47,94";"";"";"";"";"";"";"";"";"";"-";"";"-22,89";"-7,38";"";"17,67";"17,67";"25,05";"";"36,86";"239,43";"8 883";"";"22";"13,64"
"NewEleven 60th Birthday Gifts For Men Women - 1965 60th Birthday Decorations For Him Her - Turning 60 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,35 / Price: 21,98";"B0DHCFTYVW";"06-AGXV-L5EK";"3";"";"65,94";"-1,1";"";"";"";"";"";"";"";"";"-";"";"-23,15";"-10,05";"";"31,64";"31,64";"41,69";"";"47,98";"314,83";"2 818";"";"15";"20,00"
"NewEleven Engagement Gifts for Couples 2025 - Gift for Newly Engaged Couples, Happy Engagement Gifts for Her, Women, Friends, Bride to Be Gift, Glass Ornament COG: 1,8 / Price: 9,99";"B0DRT3MK34";"87-ARXM-YV1I";"3";"";"29,97";"-0,51";"-18,98";"-18,98";"";"";"";"";"";"";"-";"";"-10,34";"-7,2";"";"-7,06";"-7,06";"0,14";"";"-23,56";"-98,06";"83 164";"63,33";"24";"12,50"
"NewEleven Fathers Day Gift For Dad, Birthday Gifts For Dad From Daughter, Son - New Dad Gift, Bible Jar For Father - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 2,14 / Price: 16,98";"B0DVSKBSWN";"GE-UCH3-MNIE";"3";"";"50,94";"";"";"";"";"";"";"";"";"";"100";"2,14";"-2,02";"-6,42";"";"44,64";"44,64";"48,92";"";"87,63";"695,33";"16 477";"";"35";"8,57"
