"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Ads";"Sponsored products (PPC)";"Sponsored Display";"Sponsored brands (HSA)";"Sponsored Brands Video";"Google ads";"Facebook ads";"% Refunds";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Net profit";"Estimated payout";"Expenses";"Margin";"ROI";"BSR";"Real ACOS";"Sessions";"Unit Session Percentage"
"NewEleven Gifts For Aunt - Aunt Gifts From Niece, Nephew - Birthday Gift For Auntie, New Aunts, Auntie, To Be Aunts - 16 Oz Coffee Glass COG: 2,58 / Price: 15,98";"B0CQJZP6TK";"FJ-K5JP-AWYT";"13";"";"207,74";"-1,6";"-43,22";"-43,22";"";"";"";"";"";"";"100";"2,58";"-93,18";"-33,54";"";"38,78";"38,78";"69,74";"";"18,67";"115,62";"20 266";"20,80";"76";"17,11"
"NewEleven 60th Birthday Gifts For Women - 1965 60th Birthday Decorations For Woman - Turning 60-60 Year Old Gifts For Women, Mom, Wife - 20 Oz Tumbler COG: 3,26 / Price: 21,98";"B0DM63J16N";"CB-D2S7-7LAE";"13";"";"285,74";"";"-80,05";"-80,05";"";"";"";"";"";"";"-";"";"-101,05";"-42,38";"";"62,26";"62,26";"104,64";"";"21,79";"146,91";"3 501";"28,01";"87";"14,94"
"NewEleven 40th Birthday Gifts for Men Women - 1985 40 Year Old Gifts for Men, Women, Dad, Mom, Husband, Wife - Retro Trucker Hat COG: 1,89 / Price: 16,98";"B0DHC932W2";"HO-F3TN-5J1L";"12";"";"203,76";"-11,89";"-24,79";"-24,79";"";"";"";"";"";"";"-";"";"-100,32";"-22,68";"";"44,08";"44,08";"66,76";"";"21,63";"194,36";"148 961";"12,17";"22";"54,55"
"NewEleven Retirement Gifts - Retirement Card For Women, Men, Boss - Coworker Leaving Gifts For Women, Happy Farewell Card, Meaningful Gift From Colleague - Greeting Card COG: 0,39 / Price: 7,99";"B0FC69GZW9";"W6-C0RK-V9ZB";"12";"";"95,88";"-2,08";"-35,69";"-35,69";"";"";"";"";"";"";"-";"";"-42,9";"-4,68";"";"10,53";"10,53";"15,21";"";"10,98";"225,00";"9 034";"37,22";"59";"20,34"
"NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Men Women - 40 Year Old Birthday Gifts For Dad, Mom, Friends Turning 40-20 Oz Tumbler COG: 4,21 / Price: 22,98";"B08R8R2LQF";"JC-JMFX-W7IY";"11";"";"252,78";"";"-36,54";"-36,54";"";"";"";"";"";"";"-";"";"-87,54";"-46,31";"";"82,39";"82,39";"128,7";"";"32,59";"177,91";"20 133";"14,46";"30";"36,67"
"NewEleven Gifts For New Mom 2025 – Pregnancy Gifts For First Time Mom, Pregnant Mommy, Expecting Mother, Moms To Be, Mommy To Be, New Moms - 16 Oz Coffee Glass COG: 2,23 / Price: 12,99";"B0DCJM56W3";"SG-SV6L-3ILW";"10";"";"129,9";"-2,73";"-15,67";"-15,67";"";"";"";"";"";"";"-";"";"-70,93";"-22,3";"";"18,27";"18,27";"40,57";"";"14,06";"81,93";"10 313";"12,06";"51";"19,61"
"NewEleven Daughter Birthday Gifts - Gifts For Daughter, Daughters In Law - Daughters Birthday Gift Ideas From Mom, Dad - Decorative Glass Scripture Jar With 92 Bible Verse COG: 2,44 / Price: 17,98";"B0F13VCCMP";"CG-9LUS-K14G";"10";"";"179,8";"";"";"";"";"";"";"";"";"";"-";"";"-71,22";"-24,4";"";"84,18";"84,18";"108,58";"";"46,82";"345,00";"16 806";"";"62";"16,13"
"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Sister, Mom, Daughter, Best Friend - In My Forties Era Wine Tumbler - 12 Oz Tumbler COG: 3,21 / Price: 17,98";"B0CYS94K31";"75-LNB7-IBAL";"9";"";"161,82";"";"-33,62";"-33,62";"";"";"";"";"";"";"-";"";"-64,1";"-28,89";"";"35,21";"35,21";"64,1";"";"21,76";"121,88";"11 608";"20,78";"27";"33,33"
"NewEleven Sister Birthday Gifts - Gift For Sister, Soul Sis, Sisters In Law - Sisters Gifts From Sister, Brother, Friend, Family - Decorative Glass Scripture Jar With 92 Bible Verse COG: 2,59 / Price: 18,98";"B0F13S4HSG";"M7-LMCU-PTYK";"9";"";"170,82";"-3,99";"-52,14";"-52,14";"";"";"";"";"";"";"-";"";"-64,93";"-23,31";"";"26,45";"26,45";"49,76";"";"15,48";"113,47";"16 806";"30,52";"181";"4,97"
"NewEleven Birthday Gifts For Women - Christian Gifts For Women, Her, Friends - Appreciation Present From Friend, Family - Decorative Glass Inspirational Scripture Jar With 92 Bible Verse COG: 2,62 / Price: 16,98";"B0F6M3X7LG";"9Y-C7LJ-8AVP";"9";"";"152,82";"";"-20,82";"-20,82";"";"";"";"";"";"";"-";"";"-60,37";"-23,58";"";"48,05";"48,05";"71,63";"";"31,44";"203,77";"16 806";"13,62";"52";"17,31"
"NewEleven Gifts For Women - Wedding Anniversary Card For Wife, Husband, Couple - Romanic Love Gifts For Boyfriend From Girlfriend, Her - Greeting Card COG: 0,42 / Price: 6,99";"B0FC5SSDXK";"D0-B6A7-C5GP";"9";"";"62,91";"";"-9,81";"-9,81";"";"";"";"";"";"";"-";"";"-31,03";"-3,78";"";"18,29";"18,29";"22,07";"";"29,07";"483,86";"22 467";"15,59";"52";"17,31"
"NewEleven Gifts For Mom - Birthday Gifts For Mom From Kids – Unique Birthday Present Ideas For Mother, New Mom, Mom To Be, Wife From Daughter, Son, Husband - 16 Oz Coffee Glass COG: 2,25 / Price: 16,98";"B0C9BZRC4K";"YM-PHWT-7K9Y";"8";"";"135,84";"";"-27,94";"-27,94";"";"";"";"";"";"";"-";"";"-58,02";"-18";"";"31,88";"31,88";"49,88";"";"23,47";"177,11";"34 440";"20,57";"22";"36,36"
"NewEleven Gifts For Him - Fishing Gifts For Men, Dad, Fisherman, Father - Practical Gift, Dad Birthday Present, Men, Husband - 20 Oz Tumbler COG: 3,66 / Price: 17,98";"B0CY4MC1GJ";"YJ-23CQ-KDB5";"8";"";"143,84";"";"-23,81";"-23,81";"";"";"";"";"";"";"-";"";"-60,18";"-29,28";"";"30,57";"30,57";"59,85";"";"21,25";"104,41";"17 874";"16,55";"45";"17,78"
"NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Him, Her - Turning 40-40 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,29 / Price: 19,98";"B0DH86X93V";"Z0-L1YB-49DF";"8";"1";"159,84";"";"-22,25";"-22,25";"";"";"";"";"";"12,50";"-";"-17,34";"-59,57";"-26,32";"";"34,36";"34,36";"60,68";"";"21,50";"130,55";"3 501";"13,92";"26";"30,77"
"NewEleven 70th Birthday Gifts For Men Women - 1955 70th Birthday Decorations - Gifts For Men Women Turning 70-70 Year Old Gifts For Man, Woman - 20 Oz Tumbler COG: 3,32 / Price: 19,98";"B0DHCGTL3R";"DF-AWOB-F9BG";"8";"";"159,84";"";"-29,85";"-29,85";"";"";"";"";"";"";"-";"";"-59,59";"-26,56";"";"43,84";"43,84";"70,4";"";"27,43";"165,06";"3 501";"18,67";"36";"22,22"
"NewEleven Gifts For Mom, Birthday Gifts For Mom From Daughters, Son - New Mom Gift, Mother In Law - Bible Jar For Mom - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 1,99 / Price: 16,98";"B0DVSKXLS5";"UI-VXIT-1YW7";"8";"";"135,84";"-1,7";"-27,97";"-27,97";"";"";"";"";"";"";"-";"";"-55,38";"-15,92";"";"34,87";"34,87";"50,79";"";"25,67";"219,03";"16 806";"20,59";"86";"9,30"
"NewEleven Gifts For Mom - Birthday Card For Mom From Daughter, Son, Kids, Husband - Wife Gift - Unique Present Ideas For Mother, Mother In Law, Wife, New Mama - Greeting Card COG: 0,46 / Price: 9,99";"B0F2TDMHFC";"LT-01MF-LZ2N";"8";"";"79,92";"";"-30,66";"-30,66";"";"";"";"";"";"";"100";"0,46";"-31,52";"-3,68";"";"14,52";"14,52";"17,74";"";"18,17";"394,57";"12 211";"38,36";"46";"17,39"
"NewEleven 50th Birthday Gifts For Women - 1975 50th Birthday Decorations For Women - Gifts For Her Turning 50 Year Old - 20 Oz Tumbler COG: 3,31 / Price: 21,98";"B0DH7X6R1J";"YJ-F5N3-DGJ5";"7";"";"153,86";"";"-55,6";"-55,6";"";"";"";"";"";"";"100";"6,62";"-54,4";"-23,17";"";"27,31";"27,31";"43,86";"";"17,75";"117,87";"3 501";"36,14";"58";"12,07"
"NewEleven Funny Gifts For Boss - Thank You Card, Appreciation Present, Birthday Boss Gifts For Women, Men - Manager Gift From Staff, Coworker, Colleague - Greeting Card COG: 0,39 / Price: 5,99";"B0FC5XL613";"UU-WJ6M-WTFN";"7";"";"41,93";"";"";"";"";"";"";"";"";"";"-";"";"-22,98";"-2,73";"";"16,22";"16,22";"18,95";"";"38,68";"594,14";"9 034";"";"26";"26,92"
"NewEleven 60th Birthday Gifts For Women - 1965 Birthday Decorations For Women - Happy 60th Celebration Gifts - Gift for turning 60 For Mom, Wife, Aunt - 12 Oz Wine Tumbler COG: 3,31 / Price: 19,98";"B08R8PXYL6";"ZG-6MPB-F5JV";"6";"";"119,88";"";"-30,98";"-30,98";"";"";"";"";"";"";"-";"";"-44,69";"-19,86";"";"24,35";"24,35";"44,21";"";"20,31";"122,61";"11 608";"25,84";"42";"14,29"
"NewEleven Gifts For Cat Mom, Cats Lover - Cat Gifts For Women - Cute Kitten Stuff, Cats Themed Gift For Women - Cute Funny Gift For Her, Best Friend - 16 Oz Coffee Glass COG: 2 / Price: 9,99";"B0BRCJ5VYH";"CZ-V369-AMB3";"6";"";"59,94";"";"";"";"";"";"";"";"";"";"-";"";"-37,44";"-12";"";"10,50";"10,50";"22,5";"";"17,52";"87,50";"43 262";"";"23";"26,09"
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Auntie, Sister - Aunty Birthday Gift - Announcement, Promoted To Aunt - 16 Oz Coffee Glass COG: 2,23 / Price: 15,98";"B0BYCT1SRJ";"LH-BSSY-KKX9";"6";"";"95,88";"";"-42,78";"-42,78";"";"";"";"";"";"";"-";"";"-45,76";"-13,38";"";"-6,04";"-6,04";"7,34";"";"-6,30";"-45,14";"27 053";"44,62";"30";"20,00"
"NewEleven Birthday Gifts For Mom, Funny Card Gifts For Mom, Awesome Mommy Present From Daughter, Best Mother's Day Gift Idea For Wife, Sister - Humorous Greeting Card COG: 0,45 / Price: 9,99";"B0F2T4JDF7";"AU-GMLU-KG6Z";"6";"";"59,94";"";"-16,73";"-16,73";"";"";"";"";"";"";"-";"";"-23,64";"-2,7";"";"16,87";"16,87";"19,57";"";"28,14";"624,81";"12 211";"27,91";"21";"28,57"
"NewEleven Gift For Brother From Sister, Bro - Best Birthday Gift For Big, Little Brother, Siblings, Brothers In Law - Funny Gag Gifts For Men - 20 Oz Tumbler COG: 4,4 / Price: 19,98";"B09792XF8F";"CC-VIYV-1LFP";"5";"";"99,9";"";"";"";"";"";"";"";"";"";"-";"";"-39,25";"-22";"";"38,65";"38,65";"60,65";"";"38,69";"175,68";"17 874";"";"16";"31,25"
"NEWELEVEN 16 Oz Coffee Glass - Mama Needs Coffee - Transparent Glass - Reusable - 16 oz - Casual - Cold Drinks - Christmas, Mother's Day, Birthday - 1 Count COG: 2,55 / Price: 16,99";"B0B9SF2R4R";"SB-OEYK-4VNP";"5";"";"84,95";"";"";"";"";"";"";"";"";"";"-";"";"-38,97";"-12,75";"";"33,23";"33,23";"45,98";"";"39,12";"260,63";"34 441";"";"9";"55,56"
"NewEleven Gifts For Nurse - Nurse Gift For Women - Caregiver Appreciation Gifts, Nursing Student, Nurses Practitioner - RN Gift For Nurses Women - 16 Oz Coffee Glass COG: 2,33 / Price: 9,99";"B0CBJR253J";"DM-ZO4D-MA58";"5";"";"49,95";"-2,1";"";"";"";"";"";"";"";"";"-";"";"-26,79";"-11,65";"";"9,41";"9,41";"21,06";"";"18,84";"80,77";"48 886";"";"15";"33,33"
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Kids - Husband Gift - Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter, Son - 20 Oz Tumbler COG: 3,44 / Price: 19,98";"B0CM5RJ8VD";"1J-71GS-RJFC";"5";"";"99,9";"";"";"";"";"";"";"";"";"";"-";"";"-37,24";"-17,2";"";"45,46";"45,46";"62,66";"";"45,51";"264,30";"6 880";"";"18";"27,78"
"NewEleven Engagement Gifts for Couples 2025 - Gift for Newly Engaged Couples, Happy Engagement Gifts for Her, Women, Friends, Bride to Be Gift, Glass Ornament COG: 1,8 / Price: 9,99";"B0DRT3MK34";"87-ARXM-YV1I";"5";"1";"49,95";"";"-17,9";"-17,9";"";"";"";"";"";"20,00";"-";"-8,67";"-21,05";"-9";"";"-6,67";"-6,67";"2,33";"";"-13,35";"-74,11";"90 699";"35,84";"20";"25,00"
"NewEleven Gifts For Grandma - Christian Gift, Nana Gift, Grandma Birthday Gifts From Granddaughter, Grandson, Kids - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 0 / Price: 17,98";"B0FBQZZK71";"RW-PY02-EIMY";"5";"";"89,9";"";"-34,2";"-34,2";"";"";"";"";"";"";"-";"";"-37,64";"";"";"18,06";"18,06";"18,06";"";"20,09";"";"16 806";"38,04";"42";"11,90"
"NewEleven Dog Dad Gifts For Men - Humorous Present, Cute Birthday Gifts For Dog Lovers, Husband, Him - Funny Dog Dad Card From Friend, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC5TBFWB";"60-KN47-M9LV";"5";"";"34,95";"-1,75";"-16,72";"-16,72";"";"";"";"";"";"";"-";"";"-16,95";"-1,95";"";"-2,42";"-2,42";"-0,47";"";"-6,92";"-124,10";"12 211";"47,84";"24";"20,83"
"NewEleven Dog Mom Gifts For Women - Dog Mom Card, Cute Gifts For Dog Lovers, Dogs Owners - Birthday Gift, Dogs Moms Gift From Friend, Husband, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC5XQTBQ";"1A-JRBV-8HH8";"5";"";"34,95";"";"-4,68";"-4,68";"";"";"";"";"";"";"-";"";"-17,23";"-1,95";"";"11,09";"11,09";"13,04";"";"31,73";"568,72";"12 211";"13,39";"12";"41,67"
"NewEleven Best Friends Gift - Heartfelt Message, Birthday Card For Friend - Best Friend Birthday Gifts For Women, Men, Meaningful Gift From Friends - Greeting Card COG: 0,39 / Price: 7,99";"B0FC6158DB";"6B-3XRW-U6OQ";"5";"";"39,95";"";"";"";"";"";"";"";"";"";"-";"";"-18,05";"-1,95";"";"19,95";"19,95";"21,9";"";"49,94";"1 023,08";"9 034";"";"42";"11,90"
"NewEleven Retirement Gift For Woman - Retirement Card For Women, Men, Boss - Funny Retirements Gifts For Men, Farewell Gifts For Coworkers From Work Bestie, Colleague - Greeting Card COG: 0,39 / Price: 5,99";"B0FC69R4PK";"A9-HSHI-ATQO";"5";"1";"29,95";"";"-15,08";"-15,08";"";"";"";"";"";"20,00";"-";"-5,2";"-16,41";"-1,95";"";"-8,69";"-8,69";"-6,74";"";"-29,02";"-445,64";"9 034";"50,35";"26";"19,23"
"NewEleven Wedding Gifts For Couples 2025 - Funny Wedding Card For Bride And Groom, Newly Wed Gifts For Couple - Meaningful Present From Friend And Family - Greeting Card COG: 0,39 / Price: 4,99";"B0FC6DQZCQ";"DP-MOZ6-JMS1";"5";"";"24,95";"-1";"";"";"";"";"";"";"";"";"-";"";"-16,09";"-1,95";"";"5,91";"5,91";"7,86";"";"23,69";"303,08";"22 467";"";"31";"16,13"
"NewEleven Gifts For Dog Lovers, Dogs Owners, Dog Moms, Fur Mama - Dog Mom Gifts For Women - Cute Funny Gift For Women, Best Friend, Girlfriend - 16 Oz Coffee Glass COG: 2,13 / Price: 9,99";"B0BRCG7S9H";"2R-X9LF-IOEW";"4";"";"39,96";"";"";"";"";"";"";"";"";"";"-";"";"-21,72";"-8,52";"";"9,72";"9,72";"18,24";"";"24,32";"114,08";"43 262";"";"14";"28,57"
"NewEleven 30th Birthday Gifts For Her Women - 1995 30th Birthday Decorations For Woman - 30 Year Old Gifts Idea For Friends, Sister - 16 Oz Coffee Glass COG: 2,11 / Price: 15,98";"B0DGGDN9WS";"SZ-GAM6-6BB0";"4";"";"63,92";"";"-22,26";"-22,26";"";"";"";"";"";"";"100";"2,11";"-30,14";"-8,44";"";"5,19";"5,19";"11,52";"";"8,12";"61,49";"11 535";"34,82";"73";"5,48"
"NewEleven 50th Birthday Gifts For Her, Women - Vintage 1975 50th Birthday Decorations For Women - 50 Year Old Present Ideas For Wife, Mom, Grandma, Aunt, Friends, Female - 16 Oz Wine Glass COG: 4,26 / Price: 12,99";"B0DH7Y6RDX";"IC-D6DJ-S9KY";"4";"";"51,96";"";"";"";"";"";"";"";"";"";"-";"";"-30,1";"-17,04";"";"4,82";"4,82";"21,86";"";"9,28";"28,29";"53 733";"";"15";"26,67"
"NewEleven 60th Birthday Gifts For Men Women - 1965 60th Birthday Decorations For Him Her - Turning 60 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,31 / Price: 19,98";"B0DH87FYNN";"UM-NFPU-HUFM";"4";"";"79,92";"";"-37,92";"-37,92";"";"";"";"";"";"";"-";"";"-29,78";"-13,24";"";"-1,02";"-1,02";"12,22";"";"-1,28";"-7,70";"3 501";"47,45";"44";"9,09"
"NewEleven 50th Birthday Gifts for Men Women - 1975 Birthday Decorations for Him, Her - Gifts for People Turning 50 Year Old Mom, Dad, Wife, Husband - Retro Trucker Hat COG: 1,99 / Price: 17,98";"B0DHC2C1S4";"S1-6FQM-HSP6";"4";"";"53,94";"";"-14,94";"-14,94";"";"";"";"";"";"";"-";"";"-25,74";"-7,96";"";"5,30";"5,30";"13,26";"";"9,83";"66,58";"148 961";"27,70";"17";"23,53"
"NewEleven Class Of 2025 Graduation Gifts For Her, Friends - Funny Master Degree, College Graduation Gifts From Friends And Family - 16 Oz Coffee Glass COG: 2,3 / Price: 9,99";"B0DWMZXCZP";"UZ-8P0A-GPKD";"4";"";"39,96";"-1";"-3,21";"-3,21";"";"";"";"";"";"";"-";"";"-19,07";"-9,2";"";"7,48";"7,48";"16,68";"";"18,72";"81,30";"118 075";"8,03";"8";"50,00"
"NewEleven Gift For Teachers - Teacher Appreciation Gifts For Women, New Teachers - Teacher Gifts For Women From Student, Friends, Family And Coworker - 20 Oz Tumbler COG: 3,42 / Price: 12,98";"B0DYDZFRZD";"4E-EG59-NN41";"4";"";"51,92";"-1,3";"-6,4";"-6,4";"";"";"";"";"";"";"-";"";"-24,97";"-13,68";"";"5,57";"5,57";"19,25";"";"10,73";"40,72";"77 584";"12,33";"11";"36,36"
"NewEleven Gifts For Husband - Husband Birthday Gift, Christian Gift For Him, Husbands - Anniversary Present For Him Hubby From Wife, Her - Decorative Glass Scripture Jar With 92 Bible Verse COG: 0 / Price: 17,98";"B0FC61VF9P";"5Y-ELMB-DGUB";"4";"";"71,92";"-3,6";"-63,9";"-63,9";"";"";"";"";"";"";"-";"";"-26,88";"";"";"-22,46";"-22,46";"-22,46";"";"-31,23";"";"16 806";"88,85";"49";"8,16"
"NewEleven Wedding Gifts For Couples 2025 - Heartfelt Message, Meaningful Wedding Card For Bride, Groom - Newly Wed Gifts For The Couple From Friend, Family - Greeting Card COG: 0,39 / Price: 5,99";"B0FC6DL8X8";"XK-EXGK-T2H0";"4";"";"23,96";"";"";"";"";"";"";"";"";"";"-";"";"-13,12";"-1,56";"";"9,28";"9,28";"10,84";"";"38,73";"594,87";"22 467";"";"18";"22,22"
"NEWELEVEN Valentines Gifts For Men - Aprons For Men With Pockets - Funny Gifts For Him - BBQ Kitchen Chef Apron COG: 3,54 / Price: 15,98";"B08ZYGT8SH";"QV-HPXT-L8DT";"3";"";"47,94";"";"-15,4";"-15,4";"";"";"";"";"";"";"-";"";"-22,73";"-10,62";"";"-0,81";"-0,81";"9,81";"";"-1,69";"-7,63";"37 385";"32,12";"28";"10,71"
"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gift For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler COG: 4,63 / Price: 19,98";"B092HNBJT6";"W7-BHYY-1NZC";"3";"";"59,94";"";"-37,22";"-37,22";"";"";"";"";"";"";"-";"";"-22,35";"-13,89";"";"-13,52";"-13,52";"0,37";"";"-22,56";"-97,34";"32 539";"62,10";"57";"5,26"
"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gift For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler COG: 4,22 / Price: 19,98";"B09ZYCD6GX";"1Q-FSNP-VBED";"3";"";"59,94";"";"";"";"";"";"";"";"";"";"-";"";"-9,51";"-12,66";"";"37,77";"37,77";"50,43";"";"63,01";"298,34";"32 539";"";"18";"16,67"
"NewEleven Coworker Leaving Gifts - Gifts For Coworker Farewell, Going Away, Goodbye, New Job - Good Luck Presents For Friends, Boss, Women, Work Bestie – 16 Oz Coffee Glass COG: 2,42 / Price: 14,98";"B0BRB6NJCT";"MF-GYAU-GTQX";"3";"";"44,94";"";"";"";"";"";"";"";"";"";"100";"2,42";"-21,07";"-7,26";"";"19,03";"19,03";"23,87";"";"42,35";"262,12";"28 874";"";"40";"7,50"
"NewEleven Gifts For Godmother - Will You Be My Godmother From GodChild - Pregnancy Announcement Gifts For God Mother, Godmom, Godparents - 16 Oz Coffee Glass COG: 2,15 / Price: 14,98";"B0CJ2CKDR8";"SE-AHQ6-UUXA";"3";"";"44,94";"";"-12,24";"-12,24";"";"";"";"";"";"";"-";"";"-22,41";"-6,45";"";"3,84";"3,84";"10,29";"";"8,54";"59,53";"49 697";"27,24";"17";"17,65"
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For New Aunt, Auntie, Sister - Auntie Birthday Gift - Announcement, Promoted To Aunty - 16 Oz Coffee Glass COG: 2,4 / Price: 14,98";"B0CJ2CNDQT";"92-KAM5-CE6S";"3";"";"44,94";"";"";"";"";"";"";"";"";"";"100";"4,8";"-21,07";"-7,2";"";"21,47";"21,47";"23,87";"";"47,77";"298,19";"27 053";"";"21";"14,29"
