"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Ads";"Sponsored products (PPC)";"Sponsored Display";"Sponsored brands (HSA)";"Sponsored Brands Video";"Google ads";"Facebook ads";"% Refunds";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Net profit";"Estimated payout";"Expenses";"Margin";"ROI";"BSR";"Real ACOS";"Sessions";"Unit Session Percentage"
"NewEleven Retirement Gifts, Farewell Gift, Goodbye Present for Coworkers, New Beginnings Gifts for Women Men, Christmas Gift for Coworkers Friends Work Bestie Boss Leader - 8 Oz Candle COG: 4,99 / Price: 15,98";"B0D7HMXCSP";"UB-TA3P-4YBQ";"11";"";"175,78";"";"";"";"";"";"";"";"";"";"-";"";"-71,34";"-54,89";"";"49,55";"49,55";"104,44";"";"28,19";"90,27";"74 396";"";"39";"28,21"
"NewEleven Sister Birthday Gifts - Gift For Sister, Soul Sis, Sisters In Law - Sisters Gifts From Sister, Brother, Friend, Family - Decorative Glass Scripture Jar With 92 Bible Verse COG: 2,59 / Price: 18,98";"B0F13S4HSG";"M7-LMCU-PTYK";"11";"";"208,78";"";"-79,22";"-79,22";"";"";"";"";"";"";"-";"";"-80,19";"-28,49";"";"20,88";"20,88";"49,37";"";"10,00";"73,29";"14 682";"37,94";"196";"5,61"
"NewEleven Retirement Gift For Woman, Men 2025 - Goodbye Present, Going Away Gift, Farewell Gifts For Coworkers - Retirement Gifts For Men, Women From Colleague, Friend, Family - 20 Oz Tumbler COG: 3,5 / Price: 22,98";"B0F18PVLJ1";"WD-3UXP-TSPV";"11";"";"252,78";"";"-86,6";"-86,6";"";"";"";"";"";"";"-";"";"-91,82";"-38,5";"";"35,86";"35,86";"74,36";"";"14,19";"93,14";"12 455";"34,26";"78";"14,10"
"NewEleven Funny Retirement Gifts For Men, Women - Going Away Gift, Coworker Leaving Gifts For Women, Farewell Gift For Coworkers, Boss, Colleague - Greeting Card COG: 0,39 / Price: 7,99";"B0FC69XTZ9";"B4-IRKZ-AKKE";"11";"";"87,89";"";"-48,09";"-48,09";"";"";"";"";"";"";"-";"";"-39,69";"-4,29";"";"-4,18";"-4,18";"0,11";"";"-4,76";"-97,44";"9 104";"54,72";"72";"15,28"
"NewEleven Retirement Gift For Woman 2025 - Cool Retirement Gifts - Coworker Leaving Gifts, Farewell Presents, Retired Decorations, Farewell Goodbye Gift For Coworkers, Friends - 16 Oz Wine Glass COG: 4,48 / Price: 22,98";"B0DH88L44J";"3E-J0TV-6W9S";"10";"3";"229,8";"";"-96,55";"-96,55";"";"";"";"";"";"30,00";"100";"-55,51";"-104,15";"-44,8";"";"-71,21";"-71,21";"-30,89";"";"-30,99";"-158,95";"17 395";"42,01";"105";"9,52"
"NewEleven 50th Birthday Gifts for Men Women - 1975 Birthday Decorations for Him, Her - Gifts for People Turning 50 Year Old Mom, Dad, Wife, Husband - Retro Trucker Hat COG: 1,99 / Price: 17,98";"B0DHC2C1S4";"S1-6FQM-HSP6";"10";"";"179,8";"-16,18";"-10,56";"-10,56";"";"";"";"";"";"";"-";"";"-84,02";"-19,9";"";"49,14";"49,14";"69,04";"";"27,33";"246,93";"123 585";"5,87";"13";"76,92"
"NewEleven Gifts For Mom, Birthday Gifts For Mom From Daughters, Son - New Mom Gift, Mother In Law - Bible Jar For Mom - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 1,99 / Price: 16,98";"B0DVSKXLS5";"UI-VXIT-1YW7";"10";"";"169,8";"";"-29,78";"-29,78";"";"";"";"";"";"";"-";"";"-60,17";"-19,9";"";"59,95";"59,95";"79,85";"";"35,31";"301,26";"14 682";"17,54";"92";"10,87"
"NewEleven Birthday Gifts For Women - Christian Gifts For Women, Her, Friends - Appreciation Present From Friend, Family - Decorative Glass Inspirational Scripture Jar With 92 Bible Verse COG: 2,62 / Price: 16,98";"B0F6M3X7LG";"9Y-C7LJ-8AVP";"10";"";"152,82";"-3,57";"-19,04";"-19,04";"";"";"";"";"";"";"";"";"-59,78";"-26,2";"";"44,23";"44,23";"70,43";"";"28,94";"168,82";"14 682";"12,46";"51";"19,61"
"NewEleven 60th Birthday Gifts For Women - 1965 Birthday Decorations For Women - Happy 60th Celebration Gifts - Gift for turning 60 For Mom, Wife, Aunt - 12 Oz Wine Tumbler COG: 3,31 / Price: 19,98";"B08R8PXYL6";"ZG-6MPB-F5JV";"9";"";"179,82";"-2";"-45,7";"-45,7";"";"";"";"";"";"";"100";"3,31";"-66,7";"-29,79";"";"38,94";"38,94";"65,42";"";"21,65";"130,72";"9 937";"25,41";"53";"16,98"
"NewEleven 50th Birthday Gifts For Women, Her - 1975 50th Birthday Decorations - Gift For Women Turning 50-50 Year Old Gifts For Her, Mom, Wife, Friends - 12 Oz Wine Tumbler COG: 3,39 / Price: 16,98";"B089QFYLFB";"XH-ELQT-PEJ2";"8";"";"159,84";"";"-29,88";"-29,88";"";"";"";"";"";"";"100";"3,39";"-59,59";"-27,12";"";"46,64";"46,64";"70,37";"";"29,18";"171,98";"9 937";"18,69";"46";"17,39"
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Auntie, Sister - Aunty Birthday Gift - Announcement, Promoted To Aunt - 16 Oz Coffee Glass COG: 2,23 / Price: 15,98";"B0BYCT1SRJ";"LH-BSSY-KKX9";"8";"6";"127,84";"-6,72";"-31,76";"-31,76";"";"";"";"";"";"75,00";"";"-74,88";"-59,92";"-17,84";"";"-63,28";"-63,28";"-45,44";"";"-49,50";"-354,71";"28 016";"24,84";"27";"29,63"
"NewEleven 70th Birthday Gifts For Men Women - 1955 70th Birthday Decorations - Gifts For Men Women Turning 70-70 Year Old Gifts For Man, Woman - 20 Oz Tumbler COG: 3,32 / Price: 19,98";"B0DHCGTL3R";"DF-AWOB-F9BG";"8";"";"159,84";"";"-40,02";"-40,02";"";"";"";"";"";"";"-";"";"-59,58";"-26,56";"";"33,68";"33,68";"60,24";"";"21,07";"126,81";"3 023";"25,04";"45";"17,78"
"NewEleven Class Of 2025 Graduation Gifts For Her, Friends - Funny Master Degree, College Graduation Gifts From Friends And Family - 16 Oz Coffee Glass COG: 2,3 / Price: 9,99";"B0DWMZXCZP";"UZ-8P0A-GPKD";"8";"";"79,92";"-6,99";"-4,73";"-4,73";"";"";"";"";"";"";"-";"";"-45,81";"-18,4";"";"3,99";"3,99";"22,39";"";"4,99";"21,68";"147 381";"5,92";"6";"133,33"
"NewEleven Retirement Gifts - Retirement Card For Women, Men, Boss - Coworker Leaving Gifts For Women, Happy Farewell Card, Meaningful Gift From Colleague - Greeting Card COG: 0,39 / Price: 7,99";"B0FC69GZW9";"W6-C0RK-V9ZB";"8";"";"55,92";"-0,35";"-24,35";"-24,35";"";"";"";"";"";"";"-";"";"-27,54";"-3,12";"";"0,56";"0,56";"3,68";"";"1,00";"17,95";"9 104";"43,54";"49";"16,33"
"NewEleven Retirement Gifts For Woman 2025 - Funny Retirement Gifts For Coworker Leaving - Farewell, Leaving, Goodbye Gift For Coworkers, Friends - 12 Oz Tumbler COG: 4,14 / Price: 22,98";"B08ZRWW1W4";"A6-H1II-ZKFG";"7";"";"160,86";"-1,15";"-50";"-50";"";"";"";"";"";"";"100";"4,14";"-34,02";"-33,12";"";"46,71";"46,71";"75,69";"";"29,04";"141,03";"20 291";"31,08";"41";"17,07"
"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Sister, Mom, Daughter, Best Friend - In My Forties Era Wine Tumbler - 12 Oz Tumbler COG: 3,21 / Price: 17,98";"B0CYS94K31";"75-LNB7-IBAL";"7";"";"125,86";"-0,9";"-30,43";"-30,43";"";"";"";"";"";"";"-";"";"-49,69";"-22,47";"";"22,37";"22,37";"44,84";"";"17,77";"99,55";"9 937";"24,18";"24";"29,17"
"NewEleven 50th Birthday Gifts For Women - 1975 50th Birthday Decorations For Women - Gifts For Her Turning 50 Year Old - 20 Oz Tumbler COG: 3,31 / Price: 21,98";"B0DH7X6R1J";"YJ-F5N3-DGJ5";"7";"";"153,86";"";"-35,43";"-35,43";"";"";"";"";"";"";"100";"3,31";"-54,43";"-23,17";"";"44,14";"44,14";"64";"";"28,69";"190,50";"3 023";"23,03";"49";"14,29"
"NewEleven Dog Mom Gifts For Women - Dog Mom Card, Cute Gifts For Dog Lovers, Dogs Owners - Birthday Gift, Dogs Moms Gift From Friend, Husband, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC5XQTBQ";"1A-JRBV-8HH8";"7";"";"48,93";"";"-6,96";"-6,96";"";"";"";"";"";"";"-";"";"-24,14";"-2,73";"";"15,10";"15,10";"17,83";"";"30,86";"553,11";"13 464";"14,22";"14";"50,00"
"NewEleven Gifts For New Mom 2025 – Pregnancy Gifts For First Time Mom, Pregnant Mommy, Expecting Mother, Moms To Be, Mommy To Be, New Moms - 16 Oz Coffee Glass COG: 2,23 / Price: 12,99";"B0DCJM56W3";"SG-SV6L-3ILW";"6";"";"77,94";"";"-17,95";"-17,95";"";"";"";"";"";"";"-";"";"-42,85";"-13,38";"";"3,76";"3,76";"17,14";"";"4,82";"28,10";"9 476";"23,03";"41";"14,63"
"NewEleven 40th Birthday Gifts for Men Women - 1985 40 Year Old Gifts for Men, Women, Dad, Mom, Husband, Wife - Retro Trucker Hat COG: 1,89 / Price: 16,98";"B0DHC932W2";"HO-F3TN-5J1L";"6";"";"101,88";"-1,7";"-28,33";"-28,33";"";"";"";"";"";"";"-";"";"-50,61";"-11,34";"";"9,90";"9,90";"21,24";"";"9,72";"87,30";"123 585";"27,81";"17";"35,29"
"NewEleven Women - Friend Gifts Ornaments 2025 - Friendship Gifts for Friends, Birthday Gift for Women, Besties, Soul Sisters - Ceramic Christmas Ornaments COG: 0,91 / Price: 4,99";"B0DK16MCXG";"JC-JJYR-OWD3";"6";"";"29,94";"-1,05";"";"";"";"";"";"";"";"";"-";"";"-12,74";"-9,1";"";"7,05";"7,05";"16,15";"";"23,55";"77,47";"425 529";"";"8";"75,00"
"NewEleven Daughter Birthday Gifts - Gifts For Daughter, Daughters In Law - Daughters Birthday Gift Ideas From Mom, Dad - Decorative Glass Scripture Jar With 92 Bible Verse COG: 2,44 / Price: 17,98";"B0F13VCCMP";"CG-9LUS-K14G";"6";"";"107,88";"";"";"";"";"";"";"";"";"";"-";"";"-42,72";"-14,64";"";"50,52";"50,52";"65,16";"";"46,83";"345,08";"14 682";"";"61";"9,84"
"NewEleven Gifts For Husband - Husband Birthday Gift, Christian Gift For Him, Husbands - Anniversary Present For Him Hubby From Wife, Her - Decorative Glass Scripture Jar With 92 Bible Verse COG: 0 / Price: 17,98";"B0FC61VF9P";"5Y-ELMB-DGUB";"6";"";"107,88";"-5,4";"-100,78";"-100,78";"";"";"";"";"";"";"-";"";"-40,32";"";"";"-38,62";"-38,62";"-38,62";"";"-35,80";"";"14 682";"93,42";"72";"8,33"
"NewEleven Retirement Gift For Woman - Retirement Card For Women, Men, Boss - Funny Retirements Gifts For Men, Farewell Gifts For Coworkers From Work Bestie, Colleague - Greeting Card COG: 0,39 / Price: 5,99";"B0FC69R4PK";"A9-HSHI-ATQO";"6";"1";"35,94";"-0,3";"-21,6";"-21,6";"";"";"";"";"";"16,67";"-";"-5,2";"-19,64";"-2,34";"";"-13,14";"-13,14";"-10,8";"";"-36,56";"-561,54";"9 104";"60,10";"33";"18,18"
"NewEleven Gifts For Him - Fishing Gifts For Men, Dad, Fisherman, Father - Practical Gift, Dad Birthday Present, Men, Husband - 20 Oz Tumbler COG: 3,66 / Price: 17,98";"B0CY4MC1GJ";"YJ-23CQ-KDB5";"5";"";"89,9";"-1,8";"-16,65";"-16,65";"";"";"";"";"";"";"-";"";"-37,35";"-18,3";"";"15,80";"15,80";"34,1";"";"17,58";"86,34";"16 890";"18,52";"31";"16,13"
"NewEleven 60th Birthday Gifts For Men Women - 1965 60th Birthday Decorations For Him Her - Turning 60 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,31 / Price: 19,98";"B0DH87FYNN";"UM-NFPU-HUFM";"5";"";"99,9";"";"-29,95";"-29,95";"";"";"";"";"";"";"-";"";"-37,24";"-16,55";"";"16,16";"16,16";"32,71";"";"16,18";"97,64";"3 023";"29,98";"34";"14,71"
"NewEleven Gifts For Mom - Birthday Card For Mom From Daughter, Son, Kids, Husband - Wife Gift - Unique Present Ideas For Mother, Mother In Law, Wife, New Mama - Greeting Card COG: 0,46 / Price: 9,99";"B0F2TDMHFC";"LT-01MF-LZ2N";"5";"1";"49,95";"";"-20,53";"-20,53";"";"";"";"";"";"20,00";"-";"-8,67";"-19,7";"-2,3";"";"-1,25";"-1,25";"1,05";"";"-2,50";"-54,35";"13 464";"41,10";"28";"17,86"
"NewEleven Gifts For Aunt - Aunt Birthday Gifts From Niece, Newphew, Kids - Auntie Gift Ideas, Christian Gift For Aunt, Auntie - Decorative Glass Scripture Jar With 92 Bible Verse COG: 1,97 / Price: 16,98";"B0FBRBL1CQ";"O8-51RP-7R9U";"5";"";"84,9";"";"-11,06";"-11,06";"";"";"";"";"";"";"-";"";"-33,55";"-9,85";"";"30,44";"30,44";"40,29";"";"35,85";"309,04";"14 682";"13,03";"54";"9,26"
"NEWELEVEN Valentines Gifts For Men - Aprons For Men With Pockets - Funny Gifts For Him - BBQ Kitchen Chef Apron COG: 3,54 / Price: 15,98";"B08ZYGT8SH";"QV-HPXT-L8DT";"4";"";"63,92";"";"-16,26";"-16,26";"";"";"";"";"";"";"-";"";"-30,32";"-14,16";"";"3,18";"3,18";"17,34";"";"4,97";"22,46";"34 097";"25,44";"34";"11,76"
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Kids - Husband Gift - Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter, Son - 20 Oz Tumbler COG: 3,44 / Price: 19,98";"B0CM5RJ8VD";"1J-71GS-RJFC";"4";"";"79,92";"";"";"";"";"";"";"";"";"";"-";"";"-23,97";"-17,2";"";"38,75";"38,75";"55,95";"";"48,49";"225,29";"6 656";"";"38";"10,53"
"NewEleven 50th Birthday Gifts For Men Women - 1975 50th Birthday Decorations For Him Her - Present For Men Women Turning 50 Year Old Gifts For Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,45 / Price: 21,98";"B0DH83T7MF";"RP-GISO-TOFC";"4";"";"87,92";"";"";"";"";"";"";"";"";"";"-";"";"-32,7";"-13,8";"";"41,42";"41,42";"55,22";"";"47,11";"300,14";"3 023";"";"25";"16,00"
"NewEleven Gifts For Grandma - Christian Gift, Nana Gift, Grandma Birthday Gifts From Granddaughter, Grandson, Kids - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 0 / Price: 17,98";"B0FBQZZK71";"RW-PY02-EIMY";"4";"";"71,92";"";"-45,49";"-45,49";"";"";"";"";"";"";"-";"";"-30,08";"";"";"-3,65";"-3,65";"-3,65";"";"-5,08";"";"14 682";"63,25";"59";"6,78"
"NewEleven Dog Dad Gifts For Men - Humorous Present, Cute Birthday Gifts For Dog Lovers, Husband, Him - Funny Dog Dad Card From Friend, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC5TBFWB";"60-KN47-M9LV";"4";"";"27,96";"-1,05";"-8,79";"-8,79";"";"";"";"";"";"";"-";"";"-13,51";"-1,56";"";"3,05";"3,05";"4,61";"";"10,91";"195,51";"13 464";"31,44";"17";"23,53"
"NewEleven Funny Gifts For Boss - Thank You Card, Appreciation Present, Birthday Boss Gifts For Women, Men - Manager Gift From Staff, Coworker, Colleague - Greeting Card COG: 0,39 / Price: 5,99";"B0FC5XL613";"UU-WJ6M-WTFN";"4";"";"23,96";"-1,26";"";"";"";"";"";"";"";"";"-";"";"-12,92";"-1,56";"";"8,22";"8,22";"9,78";"";"34,31";"526,92";"9 104";"";"17";"23,53"
"NewEleven Going Away Gift - Farewell Gifts For Coworkers, Boss - Coworker Leaving Gifts For Women, Goodbye Gift Card For Colleague, Work Bestie - Greeting Card COG: 0,39 / Price: 7,99";"B0FC686CQV";"27-N5JD-WKOZ";"4";"";"31,96";"";"";"";"";"";"";"";"";"";"-";"";"-14,44";"-1,56";"";"15,96";"15,96";"17,52";"";"49,94";"1 023,08";"9 104";"";"19";"21,05"
"NewEleven Retirement Card For Woman, Men - Funny Retirement Present, Goodbye Gifts For Coworkers, Farewell Gifts For Men, Boss From Coworker - Greeting Card COG: 0,39 / Price: 5,99";"B0FC6B7XH2";"XL-UV7U-G4EA";"4";"";"23,96";"-0,6";"";"";"";"";"";"";"";"";"-";"";"-13,03";"-1,56";"";"8,77";"8,77";"10,33";"";"36,60";"562,18";"9 104";"";"18";"22,22"
"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gift For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler COG: 4,63 / Price: 19,98";"B092HNBJT6";"W7-BHYY-1NZC";"3";"";"59,94";"";"-17,07";"-17,07";"";"";"";"";"";"";"-";"";"-22,35";"-13,89";"";"6,63";"6,63";"20,52";"";"11,06";"47,73";"25 840";"28,48";"31";"9,68"
"NewEleven 20 Oz Tumbler - Farewell Gift for Coworker, BPA-Free Stainless Steel Drinking Cup, Double Wall Vacuum Insulation, Going Away Gift for Men Women, Good Luck Gifts COG: 4,44 / Price: 19,98";"B09XDFF8FF";"HR-LSGT-JYQH";"3";"";"59,94";"";"-11,54";"-11,54";"";"";"";"";"";"";"100";"4,44";"-23,55";"-13,32";"";"15,97";"15,97";"24,85";"";"26,64";"119,89";"49 504";"19,25";"390";"0,77"
"NewEleven Gifts For Mom - Birthday Gifts For Mom From Kids – Unique Birthday Present Ideas For Mother, New Mom, Mom To Be, Wife From Daughter, Son, Husband - 16 Oz Coffee Glass COG: 2,25 / Price: 16,98";"B0C9BZRC4K";"YM-PHWT-7K9Y";"3";"";"50,94";"";"-16,45";"-16,45";"";"";"";"";"";"";"-";"";"-23,4";"-6,75";"";"4,34";"4,34";"11,09";"";"8,52";"64,30";"34 732";"32,29";"13";"23,08"
"NewEleven Gifts For Nurse - Nurse Gift For Women - Caregiver Appreciation Gifts, Nursing Student, Nurses Practitioner - RN Gift For Nurses Women - 16 Oz Coffee Glass COG: 2,33 / Price: 9,99";"B0CBJR253J";"DM-ZO4D-MA58";"3";"1";"29,97";"-1";"";"";"";"";"";"";"";"33,33";"-";"-8,67";"-16,11";"-6,99";"";"-2,80";"-2,80";"4,19";"";"-9,34";"-40,06";"40 500";"";"12";"25,00"
"NewEleven Gifts For Godmother - Will You Be My Godmother From GodChild - Pregnancy Announcement Gifts For God Mother, Godmom, Godparents - 16 Oz Coffee Glass COG: 2,15 / Price: 14,98";"B0CJ2CKDR8";"SE-AHQ6-UUXA";"3";"1";"41,94";"";"-6,19";"-6,19";"";"";"";"";"";"33,33";"-";"-11,26";"-21,9";"-6,45";"";"-3,86";"-3,86";"2,59";"";"-9,20";"-59,84";"46 861";"14,76";"16";"18,75"
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For New Aunt, Auntie, Sister - Auntie Birthday Gift - Announcement, Promoted To Aunty - 16 Oz Coffee Glass COG: 2,4 / Price: 14,98";"B0CJ2CNDQT";"92-KAM5-CE6S";"3";"";"44,94";"";"";"";"";"";"";"";"";"";"-";"";"-16,75";"-9,6";"";"18,59";"18,59";"28,19";"";"41,37";"193,65";"28 016";"";"8";"37,50"
"NewEleven 30th Birthday Gifts For Women - 30s Birthday Decorations - 30 Year Old Gifts For Her, Woman, Sister, Mom, Daughter, Best Friend - In My Thirties Era Glass - 16 Oz Coffee Glass COG: 2,1 / Price: 15,98";"B0CYPT8HM7";"C9-FSMU-8JV2";"3";"";"47,94";"";"-15,04";"-15,04";"";"";"";"";"";"";"100";"2,1";"-22,62";"-6,3";"";"6,08";"6,08";"10,28";"";"12,68";"96,51";"10 299";"31,37";"21";"14,29"
"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Book Themed Gift for Readers, Librarians, Bookaholics - Birthday Gift For Women, Her, Best Friend – 16 Oz Coffee Glass COG: 2,32 / Price: 13,98";"B0CZDV6J3V";"0B-GUIB-F6GL";"3";"";"41,94";"";"-0,35";"-0,35";"";"";"";"";"";"";"-";"";"-21,9";"-6,96";"";"12,73";"12,73";"19,69";"";"30,35";"182,90";"69 875";"0,83";"19";"15,79"
"NewEleven 50th Birthday Gifts For Her, Women - Vintage 1975 50th Birthday Decorations For Women - 50 Year Old Present Ideas For Wife, Mom, Grandma, Aunt, Friends, Female - 16 Oz Wine Glass COG: 4,26 / Price: 12,99";"B0DH7Y6RDX";"IC-D6DJ-S9KY";"3";"1";"38,97";"";"";"";"";"";"";"";"";"33,33";"100";"-7,01";"-22,58";"-12,78";"";"-3,40";"-3,40";"5,12";"";"-8,72";"-26,60";"62 054";"";"21";"14,29"
"NewEleven 1985 40th Birthday Gifts For Women - 40 Year Old Birthday Gifts Idea For Women, Her, Mom, Wife - Turning 40 Gift For Woman - 20 Oz Tumbler COG: 3,58 / Price: 21,98";"B0DM61B4F2";"1Y-PY2P-6Q4W";"3";"1";"65,94";"";"-7,12";"-7,12";"";"";"";"";"";"33,33";"-";"-19,08";"-23,34";"-10,74";"";"5,66";"5,66";"16,4";"";"8,58";"52,70";"3 023";"10,80";"17";"17,65"
"NewEleven House Warming Gifts, New Home Ornament 2025, Dream Home Gift Ideas Decor - Welcome Home Gifts, Housewarming Gift New Home, Best Housewarming Presents 2025 - Glass Ornament COG: 2,33 / Price: 9,99";"B0DPM5JXP7";"BK-7AQP-YXO7";"3";"";"29,97";"-0,5";"-12,84";"-12,84";"";"";"";"";"";"";"-";"";"-13,57";"-6,99";"";"-3,93";"-3,93";"3,06";"";"-13,11";"-56,22";"99 115";"42,84";"18";"16,67"
"NewEleven Teacher Appreciation Gifts For Women, Thank You Gift for Teachers, Inspirational School Teacher Gifts from Students for Birthday, Retirement, Bible Jar For Teachers with 92 Bible Verses COG: 2,33 / Price: 17,98";"B0DVSJLHZN";"W1-8IDB-BZ73";"3";"";"53,94";"-3,78";"";"";"";"";"";"";"";"";"-";"";"-20,73";"-6,99";"";"22,44";"22,44";"29,43";"";"41,60";"321,03";"14 681";"";"11";"27,27"
"NewEleven Fathers Day Gift For Dad, Birthday Gifts For Dad From Daughter, Son - New Dad Gift, Bible Jar For Father - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 2,14 / Price: 16,98";"B0DVSKBSWN";"GE-UCH3-MNIE";"3";"";"50,94";"";"";"";"";"";"";"";"";"";"-";"";"6,37";"-6,42";"";"50,89";"50,89";"57,31";"";"99,90";"792,68";"14 682";"";"29";"10,34"
