"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Ads";"Sponsored products (PPC)";"Sponsored Display";"Sponsored brands (HSA)";"Sponsored Brands Video";"Google ads";"Facebook ads";"% Refunds";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Net profit";"Estimated payout";"Expenses";"Margin";"ROI";"BSR";"Real ACOS";"Sessions";"Unit Session Percentage"
"NewEleven 60th Birthday Gifts For Women - 1965 60th Birthday Decorations For Woman - Turning 60-60 Year Old Gifts For Women, Mom, Wife - 20 Oz Tumbler COG: 3,26 / Price: 21,98";"B0DM63J16N";"CB-D2S7-7LAE";"10";"2";"219,8";"-2,2";"-79,37";"-79,37";"";"";"";"";"";"20,00";"100";"-34,9";"-113,96";"-32,6";"";"-43,23";"-43,23";"-13,89";"";"-19,67";"-132,61";"2 820";"36,11";"77";"12,99"
"NewEleven 60th Birthday Gifts For Men Women - 1965 60th Birthday Decorations For Him Her - Turning 60 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,31 / Price: 19,98";"B0DH87FYNN";"UM-NFPU-HUFM";"9";"1";"179,82";"";"-37,23";"-37,23";"";"";"";"";"";"11,11";"100";"-14,03";"-117,51";"-29,79";"";"-18,74";"-18,74";"7,74";"";"-10,42";"-62,91";"2 820";"20,70";"36";"25,00"
"NewEleven Gifts For Grandma - Christian Gift, Nana Gift, Grandma Birthday Gifts From Granddaughter, Grandson, Kids - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 0 / Price: 17,98";"B0FBQZZK71";"RW-PY02-EIMY";"9";"";"161,82";"";"-48,67";"-48,67";"";"";"";"";"";"";"-";"";"-74,44";"";"";"38,71";"38,71";"38,71";"";"23,92";"";"15 643";"30,08";"60";"15,00"
"NewEleven Birthday Gifts for Women - Thank You Present, Christian Gifts for Women, Mom, Teacher - Inspirational Gift for Coworker - Handmade Positive Sunflower Doll Crochet with Card COG: 0 / Price: 9,99";"B0FCLHRJ36";"0M-ATAJ-MC5Y";"9";"";"89,91";"-5";"-5,4";"-5,4";"";"";"";"";"";"";"-";"";"-52,18";"";"";"27,33";"27,33";"27,33";"";"30,40";"";"181 904";"6,01";"18";"50,00"
"NewEleven Retirement Gifts For Woman 2025 - Funny Retirement Gifts For Coworker Leaving - Farewell, Leaving, Goodbye Gift For Coworkers, Friends - 12 Oz Tumbler COG: 4,14 / Price: 22,98";"B08ZRWW1W4";"A6-H1II-ZKFG";"8";"";"183,84";"";"-73,05";"-73,05";"";"";"";"";"";"";"-";"";"-130,85";"-33,12";"";"-53,18";"-53,18";"-20,06";"";"-28,93";"-160,57";"19 456";"39,74";"76";"10,53"
"NewEleven Gifts For Him - Fishing Gifts For Men, Dad, Fisherman, Father - Practical Gift, Dad Birthday Present, Men, Husband - 20 Oz Tumbler COG: 3,66 / Price: 17,98";"B0CY4MC1GJ";"YJ-23CQ-KDB5";"8";"";"143,84";"";"-20,54";"-20,54";"";"";"";"";"";"";"-";"";"-90,6";"-29,28";"";"3,42";"3,42";"32,7";"";"2,38";"11,68";"17 378";"14,28";"49";"16,33"
"NewEleven 40th Birthday Gifts for Men Women - 1985 40 Year Old Gifts for Men, Women, Dad, Mom, Husband, Wife - Retro Trucker Hat COG: 1,89 / Price: 16,98";"B0DHC932W2";"HO-F3TN-5J1L";"8";"1";"135,84";"-4,75";"-15,53";"-15,53";"";"";"";"";"";"12,50";"-";"-16,49";"-141,93";"-15,12";"";"-57,98";"-57,98";"-42,86";"";"-42,68";"-383,47";"139 101";"11,43";"17";"47,06"
"NewEleven Gifts For Women - Wedding Anniversary Card For Wife, Husband, Couple - Romanic Love Gifts For Boyfriend From Girlfriend, Her - Greeting Card COG: 0,42 / Price: 6,99";"B0FC5SSDXK";"D0-B6A7-C5GP";"8";"1";"55,92";"";"-9,57";"-9,57";"";"";"";"";"";"12,50";"100";"-5,34";"-5,64";"-6,3";"";"29,07";"29,07";"34,95";"";"51,98";"461,43";"20 939";"17,11";"39";"20,51"
"NewEleven Dog Dad Gifts For Men - Humorous Present, Cute Birthday Gifts For Dog Lovers, Husband, Him - Funny Dog Dad Card From Friend, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC5TBFWB";"60-KN47-M9LV";"8";"1";"55,92";"-2,8";"-16,83";"-16,83";"";"";"";"";"";"12,50";"-";"-5,76";"-27,4";"-3,12";"";"0,01";"0,01";"3,13";"";"0,02";"0,32";"12 112";"30,10";"30";"26,67"
"NewEleven Retirement Gifts - Retirement Card For Women, Men, Boss - Coworker Leaving Gifts For Women, Happy Farewell Card, Meaningful Gift From Colleague - Greeting Card COG: 0,39 / Price: 7,99";"B0FC69GZW9";"W6-C0RK-V9ZB";"8";"";"55,92";"";"-32,11";"-32,11";"";"";"";"";"";"";"-";"";"-27,7";"-3,12";"";"-7,01";"-7,01";"-3,89";"";"-12,54";"-224,68";"7 694";"57,42";"45";"17,78"
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Auntie, Sister - Aunty Birthday Gift - Announcement, Promoted To Aunt - 16 Oz Coffee Glass COG: 2,23 / Price: 15,98";"B0BYCT1SRJ";"LH-BSSY-KKX9";"7";"7";"111,86";"";"-22,96";"-22,96";"";"";"";"";"";"100,00";"-";"-90,29";"-92,18";"-15,61";"";"-109,18";"-109,18";"-93,57";"";"-97,60";"-699,42";"35 966";"20,53";"27";"25,93"
"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Sister, Mom, Daughter, Best Friend - In My Forties Era Wine Tumbler - 12 Oz Tumbler COG: 3,21 / Price: 17,98";"B0CYS94K31";"75-LNB7-IBAL";"7";"";"125,86";"";"-35,44";"-35,44";"";"";"";"";"";"";"100";"16,05";"-89,05";"-22,47";"";"-5,05";"-5,05";"1,37";"";"-4,01";"-22,47";"10 514";"28,16";"26";"26,92"
"NewEleven Gifts For New Mom 2025 – Pregnancy Gifts For First Time Mom, Pregnant Mommy, Expecting Mother, Moms To Be, Mommy To Be, New Moms - 16 Oz Coffee Glass COG: 2,23 / Price: 12,99";"B0DCJM56W3";"SG-SV6L-3ILW";"7";"";"90,93";"";"-19,11";"-19,11";"";"";"";"";"";"";"-";"";"-146,6";"-15,61";"";"-90,39";"-90,39";"-74,78";"";"-99,41";"-579,05";"8 046";"21,02";"42";"16,67"
"NewEleven Engagement Gifts for Couples 2025 - Gift for Newly Engaged Couples, Happy Engagement Gifts for Her, Women, Friends, Bride to Be Gift, Glass Ornament COG: 1,8 / Price: 9,99";"B0DRT3MK34";"87-ARXM-YV1I";"7";"";"69,93";"-3,5";"-19,62";"-19,62";"";"";"";"";"";"";"-";"";"-32,92";"-12,6";"";"1,29";"1,29";"13,89";"";"1,84";"10,24";"79 028";"28,06";"23";"30,43"
"NewEleven Best Friend Birthday Gifts For Women - Best Friend Gift For Her, Him - Bestie Gift, Christian Present From Friends - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 2,62 / Price: 17,98";"B0F8VPS7QN";"FY-G9UN-GE5E";"7";"";"125,86";"-5,03";"";"";"";"";"";"";"";"";"-";"";"-51,88";"-18,34";"";"50,61";"50,61";"68,95";"";"40,21";"275,95";"15 643";"";"18";"38,89"
"NewEleven Gift For Brother From Sister, Bro - Best Birthday Gift For Big, Little Brother, Siblings, Brothers In Law - Funny Gag Gifts For Men - 20 Oz Tumbler COG: 4,4 / Price: 19,98";"B09792XF8F";"CC-VIYV-1LFP";"6";"";"119,88";"";"";"";"";"";"";"";"";"";"-";"";"-68,86";"-26,4";"";"24,62";"24,62";"51,02";"";"20,54";"93,26";"17 378";"";"35";"17,14"
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Kids - Husband Gift - Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter, Son - 20 Oz Tumbler COG: 3,44 / Price: 19,98";"B0CM5RJ8VD";"1J-71GS-RJFC";"6";"";"119,88";"";"";"";"";"";"";"";"";"";"-";"";"-134,83";"-20,64";"";"-35,59";"-35,59";"-14,95";"";"-29,69";"-172,43";"6 543";"";"24";"25,00"
"NewEleven 70th Birthday Gifts For Men Women - 1955 70th Birthday Decorations - Gifts For Men Women Turning 70-70 Year Old Gifts For Man, Woman - 20 Oz Tumbler COG: 3,32 / Price: 19,98";"B0DHCGTL3R";"DF-AWOB-F9BG";"6";"";"119,88";"-2";"-33,35";"-33,35";"";"";"";"";"";"";"-";"";"-55,23";"-19,92";"";"9,38";"9,38";"29,3";"";"7,82";"47,09";"2 820";"27,82";"38";"15,79"
"NewEleven Funny Gifts For Boss - Thank You Card, Appreciation Present, Birthday Boss Gifts For Women, Men - Manager Gift From Staff, Coworker, Colleague - Greeting Card COG: 0,39 / Price: 5,99";"B0FC5XL613";"UU-WJ6M-WTFN";"6";"";"35,94";"";"";"";"";"";"";"";"";"";"-";"";"-22,75";"-2,34";"";"10,85";"10,85";"13,19";"";"30,19";"463,68";"7 694";"";"23";"26,09"
"NewEleven Retirement Gift For Woman - Retirement Card For Women, Men, Boss - Funny Retirements Gifts For Men, Farewell Gifts For Coworkers From Work Bestie, Colleague - Greeting Card COG: 0,39 / Price: 5,99";"B0FC69R4PK";"A9-HSHI-ATQO";"6";"";"35,94";"-0,42";"-26,12";"-26,12";"";"";"";"";"";"";"-";"";"-20,7";"-2,34";"";"-13,64";"-13,64";"-11,3";"";"-37,95";"-582,91";"7 694";"72,68";"37";"16,22"
"NewEleven 40th Birthday Gifts For Women - 40th Birthday Decorations For Women, Her - Best 40 Year Old Gifts Ideas For Wife, Mom, Friends, Sister - Turning 40 Presents For Female - 12 Oz Tumbler COG: 3,87 / Price: 14,99";"B089QFK8NV";"6O-P3K0-CFHN";"5";"";"74,95";"-0,76";"";"";"";"";"";"";"";"";"-";"";"-48,71";"-19,35";"";"6,13";"6,13";"25,48";"";"8,18";"31,68";"10 514";"";"10";"50,00"
"NewEleven 50th Birthday Gifts For Women, Her - 1975 50th Birthday Decorations - Gift For Women Turning 50-50 Year Old Gifts For Her, Mom, Wife, Friends - 12 Oz Wine Tumbler COG: 3,39 / Price: 16,98";"B089QFYLFB";"XH-ELQT-PEJ2";"5";"";"99,9";"";"-50,16";"-50,16";"";"";"";"";"";"";"100";"3,39";"-67,3";"-16,95";"";"-31,12";"-31,12";"-17,56";"";"-31,15";"-183,60";"10 514";"50,21";"40";"12,50"
"NewEleven 60th Birthday Gifts For Women - 1965 Birthday Decorations For Women - Happy 60th Celebration Gifts - Gift for turning 60 For Mom, Wife, Aunt - 12 Oz Wine Tumbler COG: 3,31 / Price: 19,98";"B08R8PXYL6";"ZG-6MPB-F5JV";"5";"";"99,9";"";"-43,2";"-43,2";"";"";"";"";"";"";"-";"";"-75,38";"-16,55";"";"-35,23";"-35,23";"-18,68";"";"-35,27";"-212,87";"10 514";"43,24";"37";"13,51"
"NewEleven Coworker Leaving Gifts - Gifts For Coworker Farewell, Going Away, Goodbye, New Job - Good Luck Presents For Friends, Boss, Women, Work Bestie – 16 Oz Coffee Glass COG: 2,42 / Price: 14,98";"B0BRB6NJCT";"MF-GYAU-GTQX";"5";"";"79,9";"";"";"";"";"";"";"";"";"";"-";"";"-58,38";"-12,1";"";"9,42";"9,42";"21,52";"";"11,79";"77,85";"19 974";"";"54";"9,26"
"NewEleven Gifts For Mom - Birthday Gifts For Mom From Kids – Unique Birthday Present Ideas For Mother, New Mom, Mom To Be, Wife From Daughter, Son, Husband - 16 Oz Coffee Glass COG: 2,25 / Price: 16,98";"B0C9BZRC4K";"YM-PHWT-7K9Y";"5";"";"84,9";"";"-12,35";"-12,35";"";"";"";"";"";"";"-";"";"-183,53";"-11,25";"";"-122,23";"-122,23";"-110,98";"";"-143,97";"-1 086,49";"31 574";"14,55";"16";"31,25"
"NewEleven Gifts For Nurse - Nurse Gift For Women - Caregiver Appreciation Gifts, Nursing Student, Nurses Practitioner - RN Gift For Nurses Women - 16 Oz Coffee Glass COG: 2,33 / Price: 9,99";"B0CBJR253J";"DM-ZO4D-MA58";"5";"";"49,95";"-1,5";"";"";"";"";"";"";"";"";"-";"";"-65,18";"-11,65";"";"-28,38";"-28,38";"-16,73";"";"-56,82";"-243,61";"44 192";"";"10";"50,00"
"NewEleven Gifts For Friends, Bestie – Work Bestie Presents For Women Friends - Appreciation Gifts For Coworkers, Unique Present Ideas For Coworker Leaving, Farewell Party – 16 Oz Coffee Glass COG: 2,55 / Price: 15,98";"B0CXXJ751C";"7X-5K3W-K6CS";"5";"";"79,9";"";"-17,23";"-17,23";"";"";"";"";"";"";"-";"";"-77,84";"-12,75";"";"-27,92";"-27,92";"-15,17";"";"-34,94";"-218,98";"19 974";"21,56";"42";"11,90"
"NewEleven Teacher Appreciation Gifts For Women, Thank You Gift for Teachers, Inspirational School Teacher Gifts from Students for Birthday, Retirement, Bible Jar For Teachers with 92 Bible Verses COG: 2,33 / Price: 17,98";"B0DVSJLHZN";"W1-8IDB-BZ73";"5";"";"89,9";"-3,78";"";"";"";"";"";"";"";"";"-";"";"-37,81";"-11,65";"";"36,66";"36,66";"48,31";"";"40,78";"314,68";"15 643";"";"14";"35,71"
"NewEleven Birthday Gifts For Women - Christian Gifts For Women, Her, Friends - Appreciation Present From Friend, Family - Decorative Glass Inspirational Scripture Jar With 92 Bible Verse COG: 2,62 / Price: 16,98";"B0F6M3X7LG";"9Y-C7LJ-8AVP";"5";"";"84,9";"";"-23,89";"-23,89";"";"";"";"";"";"";"-";"";"-134,12";"-13,1";"";"-86,21";"-86,21";"-73,11";"";"-101,54";"-658,09";"15 643";"28,14";"56";"8,93"
"NewEleven Gifts For Aunt - Aunt Birthday Gifts From Niece, Newphew, Kids - Auntie Gift Ideas, Christian Gift For Aunt, Auntie - Decorative Glass Scripture Jar With 92 Bible Verse COG: 1,97 / Price: 16,98";"B0FBRBL1CQ";"O8-51RP-7R9U";"5";"";"84,9";"";"-5,79";"-5,79";"";"";"";"";"";"";"-";"";"-128,52";"-9,85";"";"-59,26";"-59,26";"-49,41";"";"-69,80";"-601,62";"15 643";"6,82";"49";"10,20"
"NewEleven Gifts For Husband - Husband Birthday Gift, Christian Gift For Him, Husbands - Anniversary Present For Him Hubby From Wife, Her - Decorative Glass Scripture Jar With 92 Bible Verse COG: 0 / Price: 17,98";"B0FC61VF9P";"5Y-ELMB-DGUB";"5";"";"89,9";"-4,5";"-196,48";"-196,48";"";"";"";"";"";"";"-";"";"-36,12";"";"";"-147,20";"-147,20";"-147,2";"";"-163,74";"";"15 643";"218,55";"102";"4,90"
"NewEleven Gifts For Men, Dad, Husband, Him - Aprons For Men With Pockets - Funny Gifts For Men, Dad, Husband, Boyfriend, Him, Brother, Uncle - Grill Cooking BBQ Kitchen Chef Apron COG: 3,92 / Price: 15,98";"B08CDFWN1Q";"T7-POTQ-PD13";"4";"";"63,92";"";"";"";"";"";"";"";"";"";"-";"";"-39,66";"-15,68";"";"8,58";"8,58";"24,26";"";"13,42";"54,72";"34 468";"";"16";"25,00"
"NEWELEVEN Coworker Leaving Gift - Farewell, Going Away, New Job, Goodbye, Good Luck for Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler COG: 4,76 / Price: 19,98";"B08Y8RZRHG";"31-PNFY-F78S";"4";"";"79,92";"-4,2";"";"";"";"";"";"";"";"";"-";"";"-34,46";"-19,04";"";"22,22";"22,22";"41,26";"";"27,80";"116,70";"24 323";"";"15";"26,67"
"NEWELEVEN Valentines Gifts For Men - Aprons For Men With Pockets - Funny Gifts For Him - BBQ Kitchen Chef Apron COG: 3,54 / Price: 15,98";"B08ZYGT8SH";"QV-HPXT-L8DT";"4";"";"63,92";"";"-18,48";"-18,48";"";"";"";"";"";"";"-";"";"-69,39";"-14,16";"";"-38,11";"-38,11";"-23,95";"";"-59,62";"-269,14";"34 468";"28,91";"36";"11,11"
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For New Aunt, Auntie, Sister - Auntie Birthday Gift - Announcement, Promoted To Aunty - 16 Oz Coffee Glass COG: 2,4 / Price: 14,98";"B0CJ2CNDQT";"92-KAM5-CE6S";"4";"";"59,92";"-3,15";"";"";"";"";"";"";"";"";"-";"";"-78,92";"-9,6";"";"-31,75";"-31,75";"-22,15";"";"-52,99";"-330,73";"35 966";"";"13";"30,77"
"NewEleven 30th Birthday Gifts For Women - 30s Birthday Decorations For Women - 30 Year Old Gifts For Her, Woman, Sister, Mom, Daughter, Best Friend - In My Thirties Era Wine Tumbler - 12 Oz Tumbler COG:  / Price: 0";"B0D79751XN";"";"4";"";"51,92";"";"";"";"";"";"";"";"";"";"-";"";"-35,94";"-12,64";"";"3,34";"3,34";"15,98";"";"6,43";"26,42";"10 514";"";"8";"50,00"
"NewEleven 30th Birthday Gifts For Her Women - 1995 30th Birthday Decorations For Woman - 30 Year Old Gifts Idea For Friends, Sister - 16 Oz Coffee Glass COG: 2,11 / Price: 15,98";"B0DGGDN9WS";"SZ-GAM6-6BB0";"4";"";"63,92";"";"-46,17";"-46,17";"";"";"";"";"";"";"100";"2,11";"-59,69";"-8,44";"";"-48,27";"-48,27";"-41,94";"";"-75,52";"-571,92";"9 374";"72,23";"76";"5,26"
"NewEleven 50th Birthday Gifts For Women - 1975 50th Birthday Decorations For Women - Gifts For Her Turning 50 Year Old - 20 Oz Tumbler COG: 3,31 / Price: 21,98";"B0DH7X6R1J";"YJ-F5N3-DGJ5";"4";"";"87,92";"";"-27,61";"-27,61";"";"";"";"";"";"";"100";"3,31";"-65,68";"-13,24";"";"-15,30";"-15,30";"-5,37";"";"-17,40";"-115,56";"2 820";"31,40";"60";"6,67"
"NewEleven Best Friends Gift - Heartfelt Message, Birthday Card For Friend - Best Friend Birthday Gifts For Women, Men, Meaningful Gift From Friends - Greeting Card COG: 0,39 / Price: 7,99";"B0FC6158DB";"6B-3XRW-U6OQ";"4";"";"31,96";"-0,4";"";"";"";"";"";"";"";"";"-";"";"-15,37";"-1,56";"";"14,63";"14,63";"16,19";"";"45,78";"937,82";"7 694";"";"39";"10,26"
"NewEleven 20 Oz Tumbler - Farewell Gift for Coworker, BPA-Free Stainless Steel Drinking Cup, Double Wall Vacuum Insulation, Going Away Gift for Men Women, Good Luck Gifts COG: 4,44 / Price: 19,98";"B09XDFF8FF";"HR-LSGT-JYQH";"3";"";"59,94";"";"-8,58";"-8,58";"";"";"";"";"";"";"100";"4,44";"-49,36";"-13,32";"";"-6,88";"-6,88";"2";"";"-11,48";"-51,65";"49 091";"14,31";"115";"2,61"
"NewEleven Retirement Gifts For Men Women 2025 - Retirement Party Decorations - Retired Presents For Coworker Leaving, Men, Retired People, Coworkers, Friends - 20 Oz Tumbler COG: 4,34 / Price: 19,98";"B09XXP5V2W";"FL-GKXG-L8RH";"3";"";"59,94";"";"";"";"";"";"";"";"";"";"-";"";"-51,27";"-13,02";"";"-4,35";"-4,35";"8,67";"";"-7,26";"-33,41";"46 719";"";"23";"13,04"
"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gift For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler COG: 4,22 / Price: 19,98";"B09ZYCD6GX";"1Q-FSNP-VBED";"3";"";"59,94";"";"";"";"";"";"";"";"";"";"-";"";"-39,36";"-12,66";"";"7,92";"7,92";"20,58";"";"13,21";"62,56";"24 323";"";"29";"10,34"
"NewEleven Gifts For Cat Mom, Cats Lover - Cat Gifts For Women - Cute Kitten Stuff, Cats Themed Gift For Women - Cute Funny Gift For Her, Best Friend - 16 Oz Coffee Glass COG: 2 / Price: 9,99";"B0BRCJ5VYH";"CZ-V369-AMB3";"3";"";"29,97";"";"";"";"";"";"";"";"";"";"-";"";"-44,05";"-6";"";"-20,08";"-20,08";"-14,08";"";"-67,00";"-334,67";"52 935";"";"14";"21,43"
